Date ,Time ,Wind Direction (degTN),Wind Speed (m/s),Wind Sigma Theta (deg),Wind Speed Std Dev (m/s),Air Temperature (degC),Relative Humidity (percent),Rainfall (mm),Solar Radiation (w/m^2),Barometric Pressure (hPa),Nitric Oxide (NO) (ppm),Nitrogen Dioxide (NO2) (ppm),Total Oxides of Nitrogen (NOx) (ppm),Sulfur Dioxide (SO2) (ppm),PM10 (µg/m^3),PM2.5 (µg/m^3),Visibility-reducing particles (Mm^-1)
18/12/2012,20:00,16,1.9,28.2,1,26.3,78.2,0,0,1008,0.001,0.002,0.003,0,10.3,-1.8,11
18/12/2012,21:00,57,1.9,19.1,0.8,26.3,77.5,0,0,1009,0.007,0.004,0.011,0,7.6,-3.1,11
18/12/2012,22:00,103,1,44.8,0.7,26.1,78,0.1,0,1010,0.003,0.005,0.008,0,15.7,2.3,10
18/12/2012,23:00,154,2.2,21.5,1,24.4,78.6,0.1,0,1010,0.002,0.004,0.005,0,14.3,2.8,26
19/12/2012,0:00,78,1.2,54.3,1,23.6,85.6,0.3,0,1008,,,,,16.6,6.1,
19/12/2012,1:00,228,1.3,51.6,1,24,84.4,0,0,1008,0.001,0.003,0.004,0,12.9,1,18
19/12/2012,2:00,224,1.6,15.5,0.8,23.6,83.5,0,0,1008,0.001,0.004,0.005,0.001,14.6,4,22
19/12/2012,3:00,259,0.8,57.5,0.5,23.4,83.7,0,0,1008,0,0.006,0.006,0.001,17.1,7.2,25
19/12/2012,4:00,308,0.9,54,0.6,23.9,83.8,0,0,1008,0.007,0.015,0.022,0.003,14.7,2.7,29
19/12/2012,5:00,165,1,27.7,0.6,24.1,84.5,0,28,1009,0.034,0.019,0.053,0.005,30.9,13.6,38
19/12/2012,6:00,134,0.4,47.1,0.3,24.7,82.4,0,161,1009,0.028,0.016,0.044,0.004,29,11.4,31
19/12/2012,7:00,61,1.2,38.4,0.8,26.9,73.6,0,481,1010,0.012,0.008,0.02,0.003,28.6,10.9,19
19/12/2012,8:00,44,2,24.7,0.8,27.4,70,0,696,1010,0.004,0.003,0.007,0.001,13.6,1.7,13
19/12/2012,9:00,35,2.7,18.8,1.2,28,64.6,0,869,1010,0.006,0.003,0.008,0.001,18.3,6,13
19/12/2012,10:00,29,3.2,17.3,1.1,27.9,66.7,0,991,1010,0.003,0.002,0.005,0,20.6,8.9,12
19/12/2012,11:00,43,3.5,14.4,1.1,28.2,62.6,0,1053,1009,0.006,0.004,0.01,0,19.4,9.1,12
19/12/2012,12:00,39,3.6,15.4,1.2,28.3,60.7,0,1042,1009,0.006,0.003,0.008,0,18.8,8.4,11
19/12/2012,13:00,35,3.4,16.8,1.3,28.5,58.8,0,959,1008,0.005,0.002,0.006,0,20.3,11.5,9
19/12/2012,14:00,37,3.4,16,1.2,28.2,60,0,813,1008,0.005,0.002,0.007,0,19.2,11,8
19/12/2012,15:00,41,3.2,15.5,1,27.9,61.1,0,611,1008,0.007,0.004,0.011,0,20.3,11.6,9
19/12/2012,16:00,47,3,16.9,1.1,28,61.2,0,385,1007,0.009,0.005,0.014,0,17.5,8.3,8
19/12/2012,17:00,38,3.2,13.2,1.1,27.2,66.3,0,161,1007,0.007,0.004,0.01,0,16.5,6.2,9
19/12/2012,18:00,38,2.8,14.1,1,26.6,70.7,0,15,1008,0.004,0.004,0.008,0,14,4.3,7
19/12/2012,19:00,43,2.7,14.7,0.9,26.3,73.3,0,0,1009,0.003,0.003,0.006,0,11.5,2.8,7
19/12/2012,20:00,40,2.5,13.5,0.9,26.1,73.1,0,0,1009,0.006,0.002,0.007,0,7.4,-1,7
19/12/2012,21:00,38,2.1,15.6,0.8,25.9,72.9,0,0,1010,0.007,0.003,0.01,0,,,6
19/12/2012,22:00,32,1.9,16.3,0.7,25.8,71.6,0,0,1010,0.002,0.002,0.003,0,11,0.4,6
19/12/2012,23:00,37,2,17.5,0.8,25.8,71.6,0,0,1010,0,0.001,0.001,0,9.7,0.2,5
20/12/2012,0:00,34,1.8,18.9,0.7,25.6,72.7,0,0,1009,,,,,10.7,0.4,
20/12/2012,1:00,48,1.5,17,0.7,25.3,72.3,0,0,1009,0.001,0,0.001,0,,,5
20/12/2012,2:00,39,1.2,20.6,0.6,25.2,72.4,0,0,1009,0,0,0,0,7.8,-0.6,4
20/12/2012,3:00,42,1.1,20.5,0.6,25,73.1,0,0,1009,0.005,0.002,0.006,0,11.5,2.4,4
20/12/2012,4:00,50,0.7,53.8,0.5,24.9,74,0,0,1009,0.003,0.004,0.007,0,10.7,1.4,5
20/12/2012,5:00,206,0.4,47.9,0.3,24.7,75.4,0,45,1010,0.031,0.014,0.044,0.001,13.7,4.6,12
20/12/2012,6:00,59,1,36.1,0.7,26.4,67.6,0,224,1010,0.009,0.006,0.015,0,14,3.7,7
20/12/2012,7:00,50,1.3,35.1,0.7,26.9,64.3,0,470,1011,0.018,0.008,0.026,0,13.1,2.5,8
20/12/2012,8:00,45,2.1,24.2,0.9,27.4,61.2,0,747,1011,0.014,0.006,0.019,0.001,12.6,5.9,7
20/12/2012,9:00,44,2.2,22,0.9,27.6,58.7,0,918,1011,0.005,0.003,0.008,0,13.2,5.2,6
20/12/2012,10:00,42,2.2,25.1,0.9,28.1,56.6,0,987,1010,0.004,0.003,0.007,0,13.4,5.3,5
20/12/2012,11:00,38,3.2,17.3,1,28.3,56,0,1054,1010,0.006,0.003,0.009,0,14.7,7.1,6
20/12/2012,12:00,36,3.4,15.9,1.2,28.2,56.9,0,973,1009,0.004,0.003,0.007,0,17.4,10.7,6
20/12/2012,13:00,39,3.4,15.4,1.1,27.9,59.8,0,894,1008,0.005,0.003,0.007,0,16,7.5,7
20/12/2012,14:00,33,3.6,15.9,1.2,28,60,0,848,1008,0.005,0.002,0.007,0,15.7,5.8,7
20/12/2012,15:00,18,3.9,14.5,1.3,27.8,60.1,0,642,1007,0.004,0.001,0.005,0,16.4,7.2,5
20/12/2012,16:00,19,3.3,15.7,1.3,27.5,60.9,0,391,1007,0.007,0.003,0.01,0.001,14.4,6.8,6
20/12/2012,17:00,33,2.8,15.3,1.1,27.1,63.9,0,145,1007,0.006,0.004,0.01,0,15.3,6.6,6
20/12/2012,18:00,43,2.5,14.2,0.9,26.5,67.5,0,15,1008,0.005,0.003,0.007,0,12.6,1.3,5
20/12/2012,19:00,51,2.3,14.1,1,26.2,67.5,0,0,1008,0.003,0.003,0.006,0,,,4
20/12/2012,20:00,48,1.9,16.6,0.8,26,68.3,0,0,1009,0.002,0.001,0.003,0,,,4
20/12/2012,21:00,44,1.5,17.8,0.6,26.1,70.2,0,0,1009,0.003,0.002,0.005,0,19.9,8.2,5
20/12/2012,22:00,47,1.8,15.9,0.7,26.1,72.1,0,0,1010,0.006,0.003,0.008,0,13.1,4.6,6
20/12/2012,23:00,56,2.3,11.9,0.6,26,70.6,0,0,1010,0.002,0.001,0.002,0,15.2,4.9,6
21/12/2012,0:00,60,2.2,11.6,0.7,26,69.9,0,0,1009,,,,,13.1,3.7,
21/12/2012,1:00,54,2,13.2,0.7,25.9,69.4,0,0,1009,0.008,0.003,0.011,0,12.4,3.3,7
21/12/2012,2:00,44,1.6,19.5,0.7,25.8,70.1,0,0,1008,0.003,0.003,0.006,0,6.4,-1.2,6
21/12/2012,3:00,50,1.4,18.2,0.7,25.7,70.7,0,0,1008,0.001,0.001,0.002,0,12.9,0.4,6
21/12/2012,4:00,37,1.1,21.7,0.5,25.7,70.1,0,0,1008,0.002,0.003,0.004,0,12.4,2.9,6
21/12/2012,5:00,47,1.4,18.3,0.7,25.8,70.2,0,38,1009,0.008,0.006,0.014,0,12.1,1.8,8
21/12/2012,6:00,53,1.6,18.9,0.7,26.1,69.3,0,138,1009,0.005,0.004,0.009,0,13.5,4,7
21/12/2012,7:00,46,1.6,22.3,0.7,26.7,64.4,0,290,1010,0.006,0.006,0.011,0.002,15.7,4.6,8
21/12/2012,8:00,54,1.5,32,0.8,27.2,59.3,0,342,1010,0.007,0.006,0.013,0.002,19.7,3.7,8
21/12/2012,9:00,43,2.5,22.4,1,27.8,57.5,0,786,1010,0.006,0.005,0.01,0.002,21.6,9.5,9
21/12/2012,10:00,39,3.1,16.3,1,28,56.5,0,866,1010,0.004,0.003,0.007,0.001,18.2,8.8,10
21/12/2012,11:00,48,3.4,16.2,1.1,28.4,57.2,0,1036,1009,0.007,0.003,0.01,0.001,19.9,8.3,9
21/12/2012,12:00,49,3.4,17.3,1.4,28.6,56.3,0,1085,1009,0.007,0.003,0.01,0.001,17.6,7.7,9
21/12/2012,13:00,52,3.7,16.9,1.3,28,58.1,0,928,1008,0.03,0.013,0.043,0.001,19.1,9.1,10
21/12/2012,14:00,54,4.4,13.5,1.3,27.8,56.7,0,799,1008,0.009,0.005,0.013,0.002,12.2,2.9,7
21/12/2012,15:00,55,4.4,12.8,1.3,27.5,57.9,0,555,1007,0.005,0.002,0.007,0.001,13.5,5.4,7
21/12/2012,16:00,61,4.1,11.5,1.1,27.1,61.8,0,211,1007,0.005,0.002,0.007,0.001,13.8,4.2,7
21/12/2012,17:00,70,4.4,10.2,1.1,26.5,63.5,0,56,1008,0.005,0.003,0.008,0.001,13.2,3.2,8
21/12/2012,18:00,83,4.4,13.3,1.4,26.3,65.3,0,6,1008,0.018,0.008,0.026,0.004,15.5,2,10
21/12/2012,19:00,96,4.1,12.8,1.3,26.2,66.7,0,0,1009,0.025,0.007,0.032,0.006,17.4,0.8,10
21/12/2012,20:00,97,3.9,13.3,1.3,26.2,66.2,0,0,1009,0.013,0.005,0.018,0.004,21.7,5.4,10
21/12/2012,21:00,107,3.8,15.4,1.3,26.1,66.5,0,0,1010,0.007,0.003,0.01,0.002,28.3,11.6,8
21/12/2012,22:00,110,3.7,9.3,1.2,25.9,68,0,0,1010,0.004,0.001,0.004,0.001,11.3,0.7,8
21/12/2012,23:00,118,3.1,13.8,1.1,25.8,67.9,0,0,1009,0.001,0.001,0.001,0.001,,,7
22/12/2012,0:00,125,3,13.2,1.1,25.6,69.3,0,0,1009,,,,,18.1,6.2,
22/12/2012,1:00,133,2.7,17.2,1.1,25.5,69.6,0,0,1008,0.001,0.001,0.001,0.004,16.8,6.4,7
22/12/2012,2:00,155,2.2,17.8,1,24.8,72.3,0,0,1008,0,0.001,0.001,0.002,15.4,5.1,6
22/12/2012,3:00,152,2.2,16.9,0.9,24.1,77.7,0,0,1008,0,0.001,0.001,0.001,9.3,0.1,6
22/12/2012,4:00,115,1.8,25,0.9,22.9,86.7,1.5,0,1009,0.008,0.004,0.012,0.001,9.5,1.1,9
22/12/2012,5:00,148,2,14.8,0.8,22.7,87.9,0,37,1009,0.005,0.003,0.007,0.001,8.8,0.3,7
22/12/2012,6:00,149,2.4,17.3,0.8,23.5,84.2,0,221,1009,0.004,0.003,0.007,0.002,5.5,-1.7,7
22/12/2012,7:00,126,2.6,18.2,1,25.1,77.5,0,323,1010,0.009,0.004,0.012,0.004,9.9,1.7,7
22/12/2012,8:00,117,3.1,13,1,26.1,73.9,0,485,1010,0.004,0.002,0.006,0.001,16,8.2,7
22/12/2012,9:00,82,3.3,28.4,1.3,27.2,68.4,0,673,1010,0.014,0.004,0.018,0.002,14.4,4.8,8
22/12/2012,10:00,75,3.6,20.5,1.2,27.9,63.1,0,753,1010,0.012,0.004,0.016,0.003,17.6,6.6,9
22/12/2012,11:00,89,3.9,15.8,1.3,28.3,62.5,0,985,1010,0.027,0.006,0.033,0.006,13.8,2,10
22/12/2012,12:00,81,4.1,15.8,1.3,28.2,61.7,0,763,1009,0.035,0.008,0.043,0.012,14.4,1.5,10
22/12/2012,13:00,69,4.2,15.5,1.4,28.3,61,0,780,1009,0.011,0.002,0.012,0.004,16.7,5.4,10
22/12/2012,14:00,71,4.9,12.3,1.4,28,63.4,0,618,1008,0.003,0.002,0.005,0.001,24.6,8.1,11
22/12/2012,15:00,71,5.7,10.6,1.5,27.6,66.4,0,326,1008,0.026,0.006,0.032,0.002,27.2,8.4,12
22/12/2012,16:00,77,5.5,11.1,1.5,27.3,66.5,0,291,1008,0.021,0.005,0.026,0.005,22.4,4.9,9
22/12/2012,17:00,78,5.3,12.2,1.4,26.9,69.1,0,122,1009,0.024,0.004,0.028,0.006,17.4,2.9,9
22/12/2012,18:00,87,4.7,12.7,1.5,26.7,67.5,0,20,1010,0.041,0.01,0.05,0.011,24,6,11
22/12/2012,19:00,95,4.8,11.5,1.5,26.5,68.2,0,0,1010,0.032,0.009,0.04,0.009,12.2,-1.6,12
22/12/2012,20:00,87,4.6,10.6,1.4,26.4,68.6,0,0,1010,0.034,0.01,0.044,0.011,12.6,1.1,12
22/12/2012,21:00,88,4.3,11.4,1.3,26.5,67.2,0,0,1011,0.03,0.011,0.041,0.009,14.3,1.1,14
22/12/2012,22:00,88,4.1,10.5,1.3,26.4,66.9,0,0,1011,0.03,0.01,0.04,0.01,20.8,5.2,14
22/12/2012,23:00,91,3.8,11.7,1.2,26.3,68.3,0,0,1011,0.018,0.007,0.024,0.005,27.9,6,15
23/12/2012,0:00,90,4.3,13.2,1.3,26.2,68.7,0,0,1010,,,,,30.8,8.8,
23/12/2012,1:00,78,4.2,12.5,1.1,26,68.9,0,0,1009,0.019,0.006,0.025,0.006,20.5,2.3,16
23/12/2012,2:00,74,4.3,9.9,1.1,25.8,69.3,0,0,1009,0.006,0.004,0.01,0.003,19.8,0.7,15
23/12/2012,3:00,72,4.1,10.3,1.1,25.9,69.5,0,0,1010,0.003,0.001,0.003,0.002,29.5,4.8,16
23/12/2012,4:00,72,4.5,9.1,1.2,25.9,69,0,0,1010,0,0.001,0.001,0.001,22.1,5.8,15
23/12/2012,5:00,73,3.6,12.2,1.2,26,69.9,0,22,1010,0.005,0.003,0.008,0.001,25.1,5.5,18
23/12/2012,6:00,69,4.4,17.9,1.9,26.1,70.3,0.1,69,1011,0.009,0.003,0.012,0.002,18.1,1.6,18
23/12/2012,7:00,41,6,29.3,1.9,26.4,71.5,0,194,1012,0.036,0.009,0.045,0.01,23.5,4.4,18
23/12/2012,8:00,46,5.7,31.1,2,26.9,68.7,0,289,1012,0.024,0.008,0.032,0.007,21,6,19
23/12/2012,9:00,45,7.6,20.9,1.8,27.7,62.8,0,544,1012,0.026,0.008,0.034,0.011,23.3,3.3,19
23/12/2012,10:00,46,7.2,21.8,2.1,27.7,61.4,0,593,1012,0.032,0.007,0.039,0.011,27.8,7.2,18
23/12/2012,11:00,49,7.9,15.8,1.8,28.2,57.5,0,782,1012,0.046,0.008,0.053,0.016,21.5,1.5,17
23/12/2012,12:00,49,8.4,13.7,1.7,27.9,59,0,584,1012,0.009,0.003,0.011,0.005,31,6.2,17
23/12/2012,13:00,47,8.6,14.2,1.8,27.6,62,0,469,1011,0.005,0.002,0.007,0.001,26,3.5,18
23/12/2012,14:00,47,6.5,30.2,2.2,27.4,65.1,0,246,1011,0.038,0.012,0.049,0.011,29.2,9.3,19
23/12/2012,15:00,51,8.1,20.9,2.4,26.8,67.9,0,142,1010,0.026,0.007,0.033,0.011,23.7,5.4,19
23/12/2012,16:00,53,8,22.5,2.3,26.7,68.8,0,109,1010,0.019,0.006,0.024,0.004,20.7,5.4,17
23/12/2012,17:00,50,7.6,22.9,2.2,26.4,69.1,0,40,1011,0.016,0.007,0.022,0.007,21.5,5,17
23/12/2012,18:00,62,4.1,49.5,2,26.4,67.8,0,6,1011,0.013,0.007,0.02,0.004,18.6,0.8,18
23/12/2012,19:00,53,5.7,41,2.2,26.2,69,0,0,1012,0.014,0.006,0.02,0.004,22.6,4.6,16
23/12/2012,20:00,43,5,44.8,2.1,26.3,69.2,0,0,1012,0.035,0.012,0.047,0.01,25.5,6.8,17
23/12/2012,21:00,46,4.8,46.9,2,26.3,69.1,0,0,1012,0.008,0.006,0.013,0.005,17.6,0.2,16
23/12/2012,22:00,64,3.5,58.1,1.8,26.2,69.7,0,0,1013,0.008,0.006,0.013,0.003,31.1,10.8,16
23/12/2012,23:00,79,3.3,57.5,1.6,26.1,70.9,0,0,1012,0.007,0.005,0.012,0.003,32.9,13.1,17
24/12/2012,0:00,62,3.7,59,1.7,26.1,70,0,0,1012,,,,,20.5,3.4,
24/12/2012,1:00,78,3.3,58.5,1.6,26,70.1,0,0,1011,0.012,0.006,0.018,0.003,16,-1.3,18
24/12/2012,2:00,91,3.5,52.5,1.5,25.9,67.6,0,0,1011,0.005,0.004,0.009,0.003,27.5,8.2,15
24/12/2012,3:00,102,3.1,62.1,1.6,25.4,70.5,0,0,1011,0.011,0.006,0.017,0.004,17.3,0.5,13
24/12/2012,4:00,164,4.7,18,1.1,24.5,75.7,0,0,1011,0.001,0.001,0.002,0.004,25.6,9.5,14
24/12/2012,5:00,164,5.3,15.8,1.1,24.3,76.6,0,26,1011,0.002,0.005,0.007,0.005,18.6,4.5,14
24/12/2012,6:00,155,5.3,15.5,1.3,24.7,74.6,0.1,117,1012,0.003,0.003,0.006,0.005,16.6,3.2,14
24/12/2012,7:00,116,2.9,61.2,1.3,25,74.7,1.5,132,1012,0.004,0.003,0.006,0.004,17.5,1.7,17
24/12/2012,8:00,118,3.8,29.4,1,25.6,72.2,0,228,1013,0.004,0.004,0.008,0.001,15.9,-0.1,16
24/12/2012,9:00,80,3.7,46.2,1.8,26.4,67.9,0,320,1013,0.007,0.006,0.013,0.001,10.5,-3.2,18
24/12/2012,10:00,72,3.4,46.4,1.3,27,62.9,0,496,1013,0.008,0.006,0.014,0.001,25.5,7.2,18
24/12/2012,11:00,55,4,45.7,2.1,27.1,62.5,0,584,1013,0.017,0.008,0.025,0.003,21.7,7.7,19
24/12/2012,12:00,48,7.7,21.2,2.2,27.3,61.9,0,598,1012,0.04,0.012,0.052,0.013,20.6,5,17
24/12/2012,13:00,49,8.1,18.2,2.1,27,63.3,0,407,1011,0.021,0.01,0.031,0.01,20.2,3,18
24/12/2012,14:00,50,7.6,24.1,2.3,26.9,60.9,0,457,1011,0.029,0.011,0.04,0.011,24,5.1,16
24/12/2012,15:00,49,8.1,16.9,1.8,26.5,58.9,0,211,1011,0.005,0.004,0.008,0.003,24.2,5.9,14
24/12/2012,16:00,49,8,18.6,1.7,26,64.5,0,158,1011,0.002,0.002,0.004,0.001,22.4,6.4,15
24/12/2012,17:00,49,7.5,22.3,1.8,25.9,62.6,0,102,1011,0.002,0.002,0.004,0.001,24.1,6,13
24/12/2012,18:00,57,7.1,29.5,2.1,25.5,65.5,0,15,1012,0.002,0.002,0.004,0.001,20.5,5.6,12
24/12/2012,19:00,66,5.5,38.8,2.1,25.3,65,0,0,1012,0.007,0.006,0.013,0.002,28.3,10.4,13
24/12/2012,20:00,73,4.8,43.4,2.1,25.2,65.7,0,0,1012,0.002,0.002,0.004,0.001,24.1,6.1,12
24/12/2012,21:00,82,3.8,50.6,2.3,25.1,67,0,0,1012,0.002,0.003,0.004,0.001,21.1,4.1,12
24/12/2012,22:00,148,3.3,33.8,1.2,25.1,67.2,0,0,1012,0.002,0.003,0.005,0.001,20.5,4,12
24/12/2012,23:00,176,4.7,12.9,0.7,24.5,68.2,0,0,1011,0.001,0.001,0.002,0.001,19.4,3.3,12
25/12/2012,0:00,186,4.5,13.7,0.6,23.8,71.9,0,0,1011,,,,,22.8,6.2,
25/12/2012,1:00,186,4.7,12.7,0.6,23.2,73.2,0,0,1010,0,0.001,0.001,0.001,24.1,8.4,12
25/12/2012,2:00,187,4.9,13.9,0.5,22.7,75,0,0,1010,0,0,0,0.001,17.7,3.6,12
25/12/2012,3:00,185,5,16.1,0.6,22.6,72.8,0,0,1010,0,0,0,0,12.6,-0.7,10
25/12/2012,4:00,193,5.1,14.3,0.6,22.6,70.9,0,0,1010,0,0.001,0.001,0,21.4,7.3,9
25/12/2012,5:00,185,4.9,14.9,0.6,22.7,70.5,0,27,1011,0.001,0.002,0.003,0,24,10.9,10
25/12/2012,6:00,145,5.8,18,1.6,24,66,0,242,1012,0.001,0.002,0.003,0.001,16.5,2.7,10
25/12/2012,7:00,130,6.1,18.6,2.3,25.2,61.6,0,487,1012,0.001,0.001,0.002,0.009,21.6,6.2,11
25/12/2012,8:00,85,3.7,43.9,1.7,26.3,55.1,0,736,1012,0.001,0.002,0.003,0.009,24.9,6.8,10
25/12/2012,9:00,51,4.8,36.6,2,27.1,50.3,0,908,1011,0.006,0.004,0.009,0.005,20.7,5.7,11
25/12/2012,10:00,37,7.2,10.9,1.6,27.7,48,0,1042,1011,0.003,0.002,0.005,0.003,24.4,7.5,10
25/12/2012,11:00,37,7,13,1.7,28,50.2,0,1100,1010,0.001,0.001,0.001,0.001,21.3,8.4,11
25/12/2012,12:00,39,7.5,12.5,1.9,28.1,49.6,0,1092,1009,0.001,0.001,0.001,0.002,18.7,6.3,10
25/12/2012,13:00,37,7.9,12.9,1.8,27.8,51.2,0,1016,1008,0,0,0,0.001,18.9,7.4,10
25/12/2012,14:00,28,6.6,15.8,1.7,27.7,52.7,0,872,1008,0.001,0,0.001,0.001,21.1,9.8,10
25/12/2012,15:00,20,5.9,17.6,1.6,27.6,53.2,0,675,1007,0,0.001,0.001,0.001,17.1,4.8,9
25/12/2012,16:00,20,5.3,13.5,1.5,27.2,57.7,0,437,1007,0.001,0,0.001,0.001,16.4,5.2,8
25/12/2012,17:00,29,5.8,10.9,1.5,26.5,60.6,0,190,1007,0.001,0.001,0.002,0.001,13.7,2.5,8
25/12/2012,18:00,47,6.1,22.5,1.6,25.9,62.6,0,17,1007,0.001,0.002,0.003,0.001,15.8,5.5,8
25/12/2012,19:00,64,5.4,31.7,1.9,25.5,67.5,0,0,1008,0.001,0.001,0.001,0.001,14.2,3.5,8
25/12/2012,20:00,63,4.7,34.9,1.7,25.5,68.5,0,0,1008,0.001,0,0.001,0.001,13,1.4,7
25/12/2012,21:00,65,5,33.7,1.9,25.5,71,0,0,1009,0.001,0,0.001,0.001,15.2,3.6,8
25/12/2012,22:00,68,4.7,37.4,1.8,25.4,72.1,0,0,1009,0,0,0,0.001,15.6,3.4,7
25/12/2012,23:00,71,4.2,40.7,1.6,25.3,71.8,0,0,1009,0.001,0.001,0.002,0.001,11,-1.3,7
26/12/2012,0:00,34,5.1,25.4,0.8,25.2,71.9,0,0,1008,,,,,14.1,2.3,
26/12/2012,1:00,35,5.2,24.3,0.7,25,72.8,0,0,1007,0,0,0,0.001,16.6,5.8,7
26/12/2012,2:00,31,3.3,76.4,2.3,24.6,72.6,0,0,1007,0,0.003,0.003,0.001,9,-2.4,7
26/12/2012,3:00,32,2.8,65.7,1.1,23.4,77.8,0,0,1007,0,0.003,0.003,0.001,11.5,1.5,8
26/12/2012,4:00,55,1.1,102.1,1.1,22.7,80.8,0,0,1007,0.001,0.004,0.005,0.001,12,1.7,9
26/12/2012,5:00,147,1.6,79.4,1,22.7,81.7,0,25,1008,0.003,0.006,0.009,0.001,13.9,1.8,10
26/12/2012,6:00,153,2.8,56.6,1.2,24.5,74.3,0,90,1009,0.002,0.004,0.006,0.002,14.4,2,9
26/12/2012,7:00,25,4.3,35.8,1.2,25.7,66.5,0,263,1009,0.001,0.001,0.002,0.001,15.3,4.5,8
26/12/2012,8:00,34,4.7,28.7,0.9,26.1,64.1,0,242,1009,0.001,0.002,0.003,0.001,15.9,4.2,8
26/12/2012,9:00,36,5.3,21.8,1,26.5,61.9,0,394,1009,0.002,0.001,0.003,0.002,19.5,4.7,8
26/12/2012,10:00,37,6.2,15.4,1.4,27.1,60.7,0,1010,1008,0.001,0.001,0.002,0.001,18,8.1,8
26/12/2012,11:00,31,6.1,15.4,1.2,27.8,55.4,0,1071,1008,0.001,0.001,0.002,0.001,14.1,4.9,9
26/12/2012,12:00,28,6.1,12.7,1.3,28.2,52.6,0,1062,1007,0.001,0.001,0.002,0.001,16.3,6.8,8
26/12/2012,13:00,25,6,11.8,1.5,28.4,51.1,0,986,1006,0.001,0.001,0.002,0.001,20.8,11.9,7
26/12/2012,14:00,21,5.6,13,1.6,28.1,51.2,0,762,1006,0.001,0.001,0.002,0.001,15.7,6.9,6
26/12/2012,15:00,16,4.6,12.5,1.3,27.8,53.8,0,636,1005,0.001,0.001,0.002,0.002,17.7,8.6,6
26/12/2012,16:00,27,6.1,19.2,1.2,27.3,54.3,0,206,1005,0.002,0.001,0.003,0.001,16.7,8,5
26/12/2012,17:00,48,6.2,25.9,1.7,26.7,58.8,0,85,1006,0.002,0.001,0.003,0.001,17.2,6.8,6
26/12/2012,18:00,58,5,36.6,1.7,26.4,60.5,0,11,1007,0.001,0.001,0.002,0.001,15,4.3,5
26/12/2012,19:00,86,4,45.8,2.2,26.1,62.8,0,0,1007,0.003,0.001,0.004,0.001,10.6,2.6,5
26/12/2012,20:00,77,4.8,35.6,2,26,63.3,0,0,1008,0.001,0.001,0.002,0.001,16.6,3.1,5
26/12/2012,21:00,94,3.8,43.7,2,26,64.6,0,0,1009,0.001,0.001,0.001,0.001,9.7,0.3,5
26/12/2012,22:00,94,4.2,41.3,2.1,25.9,65.7,0,0,1009,0,0,0,0.001,17.1,4.1,5
26/12/2012,23:00,92,4.2,43.1,2.1,25.7,65.6,0,0,1009,0,0.001,0.001,0.001,15.3,1.3,6
27/12/2012,0:00,97,4,44.1,2.4,25.7,66.1,0,0,1008,,,,,14.7,0.1,
27/12/2012,1:00,116,3.6,40.9,1.9,25.6,66.9,0,0,1008,0,0.001,0.001,0.001,18.4,6.6,6
27/12/2012,2:00,182,5.1,13.3,0.7,24.5,71.8,0,0,1008,0,0,0,0.002,18.4,6.6,6
27/12/2012,3:00,177,4.9,15.4,0.8,23.6,74,0,0,1008,0,0.001,0.001,0.001,16,7.5,7
27/12/2012,4:00,178,5,14.2,0.8,23,76.1,0,0,1008,0.001,0.002,0.002,0.001,17,7.6,7
27/12/2012,5:00,170,4.9,14.3,0.9,22.9,78,0,21,1009,0.004,0.004,0.008,0.001,10.6,2.4,8
27/12/2012,6:00,154,4.8,23.1,1.2,24.1,73.1,0,226,1010,0.003,0.003,0.006,0.003,12.6,4,10
27/12/2012,7:00,131,3.9,37.5,1.2,25.4,68.6,0,450,1011,0.006,0.003,0.009,0.002,10.5,2.4,8
27/12/2012,8:00,82,2.9,58.2,1.3,26.3,62.5,0,675,1011,0.003,0.001,0.004,0.002,18.6,7.9,7
27/12/2012,9:00,60,3.7,52.5,1.9,27.3,57.1,0,899,1010,0.008,0.006,0.014,0.006,15.4,5.8,10
27/12/2012,10:00,45,6.8,26.5,2.2,28.3,52.1,0,1024,1010,0.017,0.008,0.025,0.008,16.1,5.1,8
27/12/2012,11:00,45,8.2,12,1.9,28,59.5,0,1089,1010,0.003,0.002,0.005,0.002,12.6,3.1,8
27/12/2012,12:00,43,8.5,12.4,2,28,59.3,0,1084,1009,0.006,0.004,0.009,0.001,13,3.9,8
27/12/2012,13:00,44,8.4,13.3,2.1,28.1,59.2,0,1005,1009,0.019,0.01,0.029,0.002,18,9.1,9
27/12/2012,14:00,43,8.8,13.6,1.9,27.9,61.5,0,865,1009,0.011,0.004,0.014,0.002,21.2,8.5,9
27/12/2012,15:00,42,8.9,13.1,2,27.6,63.1,0,656,1008,0.002,0.001,0.003,0.001,14.8,2.5,7
27/12/2012,16:00,44,9.5,11.5,1.8,27.3,63.7,0,362,1008,0.002,0.001,0.002,0.001,10.3,0.4,7
27/12/2012,17:00,45,8.2,25.1,2.2,26.9,66.4,0,115,1009,0.003,0.002,0.004,0.001,12.2,0.6,8
27/12/2012,18:00,53,6,45.5,2.3,26.5,68.5,0,12,1009,0.004,0.002,0.006,0.001,14.1,2.6,8
27/12/2012,19:00,57,5.8,50.2,2.6,26.4,70.3,0,0,1010,0.008,0.005,0.013,0.002,12.5,-0.6,8
27/12/2012,20:00,52,4.6,65.6,2.6,26.4,70.9,0,0,1010,0.014,0.006,0.02,0.004,17,-1,9
