Date,Time,Wind Direction (degTN),Wind Speed (m/s),Wind Sigma Theta (deg),Wind Speed Std Dev (m/s),Air Temperature (degC),Relative Humidity (%),Rainfall (mm),Barometric Pressure (hPa),Nitrogen Oxide (ppm),Nitrogen Dioxide (ppm),Nitrogen Oxides (ppm),Sulfur Dioxide (ppm),PM10 (ug/m^3),PM2.5 (ug/m^3),Visibility-reducing Particles (Mm^-1)
09/01/2016,18:00,67,2.2,17.0,0.8,25.9,63.6,0.0,1013,0.001,0.001,0.001,0.000,18.6,4.3,20
09/01/2016,19:00,73,1.4,19.6,0.5,25.3,65.9,0.0,1014,0.001,0.001,0.002,0.000,17.2,4.0,20
09/01/2016,20:00,138,0.2,78.2,0.3,24.6,69.4,0.0,1014,0.001,0.001,0.002,0.000,19.3,6.4,25
09/01/2016,21:00,217,0.6,34.9,0.3,24.1,72.6,0.0,1015,0.001,0.002,0.002,0.000,18.6,6.4,24
09/01/2016,22:00,231,0.4,45.9,0.3,23.5,75.9,0.0,1015,0.000,0.002,0.002,0.000,13.8,2.5,19
09/01/2016,23:00,234,0.4,51.5,0.3,22.8,80.3,0.0,1015,0.001,0.002,0.003,0.000,8.3,-2.1,18
10/01/2016,00:00,234,0.4,62.4,0.3,22.5,82.6,0.0,1014,,,,,11.2,1.8,
10/01/2016,01:00,261,0.6,56.4,0.4,22.1,84.2,0.0,1014,0.002,0.003,0.005,0.000,9.3,0.4,15
10/01/2016,02:00,267,0.3,72.6,0.3,21.6,86.3,0.0,1013,0.001,0.003,0.004,0.000,10.3,2.6,16
10/01/2016,03:00,275,0.2,50.4,0.2,22.2,86.0,0.0,1013,0.001,0.002,0.003,0.000,9.0,1.6,19
10/01/2016,04:00,232,0.2,68.8,0.2,22.6,83.3,0.0,1013,0.001,0.002,0.003,0.000,12.8,4.9,24
10/01/2016,05:00,252,0.3,46.9,0.2,22.2,85.2,0.0,1014,0.001,0.003,0.004,0.000,11.3,2.3,22
10/01/2016,06:00,288,0.3,39.3,0.2,23.0,84.2,0.0,1014,0.003,0.003,0.006,0.000,10.0,2.2,20
10/01/2016,07:00,190,0.2,122.3,0.3,24.8,75.2,0.0,1014,0.004,0.005,0.009,0.001,18.6,8.4,21
10/01/2016,08:00,254,0.6,61.7,0.4,25.9,67.1,0.0,1015,0.003,0.005,0.008,0.001,18.8,5.1,18
10/01/2016,09:00,39,0.7,157.4,0.6,27.0,62.0,0.0,1014,0.001,0.003,0.004,0.001,17.0,4.0,18
10/01/2016,10:00,78,2.1,35.2,1.1,27.8,57.6,0.0,1014,0.001,0.001,0.002,0.000,19.3,4.7,25
10/01/2016,11:00,73,1.7,37.8,0.8,28.5,55.5,0.0,1013,0.001,0.002,0.003,0.000,18.7,4.8,20
10/01/2016,12:00,56,2.2,34.9,1.1,29.2,52.9,0.0,1013,0.001,0.001,0.001,0.000,15.4,3.8,20
10/01/2016,13:00,74,3.4,19.3,1.2,28.6,54.0,0.0,1012,0.000,0.001,0.001,0.000,13.3,3.6,15
10/01/2016,14:00,66,4.2,19.0,1.4,28.1,55.2,0.0,1012,0.000,0.001,0.001,0.000,10.6,2.2,14
10/01/2016,15:00,71,3.4,22.5,1.3,27.8,57.2,0.0,1011,0.000,0.001,0.001,0.001,12.8,4.3,18
10/01/2016,16:00,78,3.6,15.1,1.1,27.6,57.3,0.0,1011,0.001,0.001,0.001,0.001,12.4,3.4,16
10/01/2016,17:00,65,2.5,18.3,0.9,27.1,58.1,0.0,1011,0.000,0.001,0.001,0.000,12.8,4.5,14
10/01/2016,18:00,87,1.6,13.9,0.7,26.3,61.3,0.0,1011,0.001,0.001,0.002,0.000,12.6,3.9,18
10/01/2016,19:00,115,0.5,43.1,0.4,25.3,66.4,0.0,1012,0.001,0.003,0.003,0.000,16.2,7.6,27
10/01/2016,20:00,143,0.5,40.9,0.3,24.6,71.9,0.0,1013,0.000,0.003,0.003,0.000,16.1,6.7,21
10/01/2016,21:00,193,0.3,43.6,0.2,24.2,74.5,0.0,1013,0.001,0.002,0.002,0.000,16.0,7.2,26
10/01/2016,22:00,127,0.4,47.6,0.2,23.9,75.9,0.0,1013,0.000,0.002,0.002,0.000,12.8,5.0,17
10/01/2016,23:00,177,0.2,68.1,0.2,23.7,76.3,0.0,1013,0.000,0.001,0.001,0.000,7.1,-0.6,14
11/01/2016,00:00,200,0.2,80.9,0.2,23.3,79.2,0.0,1012,,,,,8.0,1.3,
11/01/2016,01:00,136,0.4,46.7,0.3,23.8,78.4,0.0,1011,0.001,0.004,0.005,0.000,8.6,0.5,16
11/01/2016,02:00,138,0.5,46.3,0.4,23.8,78.5,0.0,1011,0.006,0.015,0.020,0.005,10.6,0.7,20
11/01/2016,03:00,148,0.6,46.6,0.5,24.0,75.9,0.0,1011,0.017,0.020,0.037,0.017,12.8,2.6,20
11/01/2016,04:00,171,0.4,62.1,0.4,23.5,76.3,0.0,1011,0.009,0.017,0.026,0.014,12.9,2.7,23
11/01/2016,05:00,174,0.4,54.4,0.4,23.4,75.7,0.0,1012,0.007,0.014,0.021,0.014,15.2,4.6,42
11/01/2016,06:00,155,0.6,51.6,0.5,24.9,69.4,0.0,1013,0.009,0.010,0.019,0.013,23.1,13.5,37
11/01/2016,07:00,135,0.9,47.3,0.7,26.1,64.3,0.0,1013,0.015,0.011,0.026,0.015,20.4,10.1,25
11/01/2016,08:00,100,1.9,30.9,1.0,26.8,58.7,0.0,1013,0.016,0.011,0.027,0.007,18.3,6.2,15
11/01/2016,09:00,83,2.2,35.9,1.1,27.2,55.9,0.0,1013,0.014,0.011,0.025,0.007,17.6,5.3,19
11/01/2016,10:00,86,2.6,22.9,1.2,27.9,55.2,0.0,1012,0.012,0.012,0.024,0.007,17.4,3.7,24
11/01/2016,11:00,70,2.5,30.1,1.2,28.8,52.5,0.0,1011,0.004,0.006,0.010,0.004,20.0,6.1,27
11/01/2016,12:00,64,3.0,22.6,1.2,29.4,51.4,0.0,1011,0.002,0.005,0.007,0.003,19.1,8.1,30
11/01/2016,13:00,83,3.8,18.4,1.2,29.5,51.9,0.0,1010,0.001,0.003,0.004,0.003,19.1,7.9,33
11/01/2016,14:00,78,3.9,19.0,1.1,29.0,55.4,0.0,1009,0.001,0.002,0.003,0.001,18.7,7.6,17
11/01/2016,15:00,69,3.7,18.3,1.2,28.3,57.9,0.0,1009,0.000,0.001,0.001,0.000,11.8,2.7,14
11/01/2016,16:00,78,3.8,16.1,1.1,27.7,58.3,0.0,1009,0.001,0.001,0.001,0.000,8.6,1.6,13
11/01/2016,17:00,66,3.3,16.0,1.1,27.4,57.4,0.0,1009,0.001,0.000,0.001,0.000,10.1,3.5,12
11/01/2016,18:00,74,2.6,14.8,0.8,26.4,62.0,0.0,1010,0.001,0.000,0.001,0.000,10.8,3.9,10
11/01/2016,19:00,77,2.0,14.5,0.7,25.6,69.3,0.0,1010,0.001,0.000,0.001,0.000,10.6,3.8,10
11/01/2016,20:00,97,1.0,32.0,0.6,25.1,71.9,0.0,1011,0.001,0.001,0.002,0.000,9.0,0.9,12
11/01/2016,21:00,126,0.4,51.1,0.3,24.6,73.6,0.0,1011,0.001,0.002,0.003,0.000,14.0,6.1,13
11/01/2016,22:00,174,0.3,43.1,0.2,24.1,74.8,0.0,1012,0.000,0.002,0.002,0.000,12.0,4.9,10
11/01/2016,23:00,189,0.4,41.7,0.2,24.1,75.1,0.0,1011,0.000,0.002,0.002,0.000,7.4,0.6,10
12/01/2016,00:00,234,0.3,53.7,0.2,24.0,77.2,0.0,1011,,,,,10.1,3.8,
12/01/2016,01:00,208,0.3,56.9,0.2,23.8,79.7,0.0,1010,0.001,0.003,0.004,0.000,10.9,4.3,9
12/01/2016,02:00,220,0.1,95.6,0.1,23.5,82.7,0.0,1010,0.001,0.003,0.004,0.000,7.7,2.4,9
12/01/2016,03:00,235,0.2,74.9,0.2,22.8,84.5,0.0,1010,0.001,0.002,0.003,0.000,3.3,-1.9,9
12/01/2016,04:00,257,0.4,75.1,0.4,22.6,84.6,0.0,1011,0.001,0.002,0.003,0.000,8.3,3.0,9
12/01/2016,05:00,199,0.2,70.9,0.2,22.1,86.6,0.0,1012,0.001,0.002,0.003,0.000,7.5,1.8,10
12/01/2016,06:00,143,0.2,118.0,0.4,24.4,77.9,0.0,1012,0.002,0.002,0.004,0.001,15.3,8.8,11
12/01/2016,07:00,111,0.9,41.4,0.6,25.9,70.1,0.0,1013,0.011,0.005,0.016,0.002,8.0,-1.1,12
12/01/2016,08:00,76,0.9,69.4,0.9,26.9,63.6,0.0,1013,0.005,0.004,0.009,0.001,9.4,-1.2,10
12/01/2016,09:00,72,2.0,38.0,1.3,27.8,57.7,0.0,1012,0.007,0.005,0.012,0.001,9.4,0.1,9
12/01/2016,10:00,74,2.1,37.9,1.2,28.5,51.9,0.0,1012,0.008,0.007,0.014,0.001,12.0,2.8,8
12/01/2016,11:00,72,2.1,37.7,1.1,29.6,42.0,0.0,1012,0.005,0.005,0.009,0.002,11.4,0.6,7
12/01/2016,12:00,69,3.0,26.4,1.3,29.9,41.6,0.0,1011,0.001,0.002,0.003,0.001,8.0,-0.1,9
12/01/2016,13:00,66,3.7,20.2,1.2,29.8,46.6,0.0,1010,0.001,0.001,0.002,0.001,10.2,2.4,8
12/01/2016,14:00,73,3.9,17.3,1.2,29.3,50.3,0.0,1010,0.001,0.001,0.001,0.000,7.8,2.5,7
12/01/2016,15:00,74,4.1,16.2,1.2,28.7,53.6,0.0,1010,0.001,0.001,0.001,0.000,8.3,3.8,10
12/01/2016,16:00,73,3.6,17.7,1.2,28.2,53.4,0.0,1009,0.000,0.001,0.001,0.000,9.8,4.9,17
12/01/2016,17:00,72,3.3,17.8,1.0,27.5,54.3,0.0,1010,0.001,0.001,0.001,0.000,7.4,2.8,5
12/01/2016,18:00,75,1.7,27.2,0.9,26.3,62.2,0.0,1010,0.001,0.001,0.002,0.000,5.4,1.0,5
12/01/2016,19:00,195,0.4,33.4,0.2,24.9,68.8,0.0,1011,0.000,0.001,0.001,0.000,4.7,0.4,5
12/01/2016,20:00,204,0.5,24.9,0.2,24.0,73.6,0.0,1012,0.000,0.001,0.001,0.000,3.9,-0.9,5
12/01/2016,21:00,206,0.4,51.3,0.3,23.1,77.8,0.0,1013,0.001,0.002,0.003,0.000,0.9,-3.7,6
12/01/2016,22:00,212,0.5,38.3,0.3,22.6,80.4,0.0,1013,0.001,0.002,0.003,0.000,6.9,0.7,6
12/01/2016,23:00,215,0.4,64.0,0.3,22.4,80.5,0.0,1012,0.001,0.002,0.003,0.000,5.8,-0.4,6
13/01/2016,00:00,226,0.4,63.3,0.4,21.6,84.2,0.0,1012,,,,,3.8,0.3,
13/01/2016,01:00,242,0.3,65.6,0.3,21.0,86.0,0.0,1011,0.001,0.002,0.003,0.000,,,5
13/01/2016,02:00,278,0.4,56.0,0.4,20.3,88.0,0.0,1011,0.001,0.002,0.003,0.000,4.1,1.1,5
13/01/2016,03:00,288,0.1,86.1,0.2,19.8,89.8,0.0,1011,0.001,0.002,0.003,0.000,3.1,-0.3,5
13/01/2016,04:00,272,0.3,61.5,0.3,19.7,90.8,0.0,1012,0.001,0.001,0.002,0.000,1.8,-0.8,6
13/01/2016,05:00,253,0.4,57.7,0.2,19.9,91.1,0.0,1012,0.001,0.001,0.002,0.000,2.1,-1.1,6
13/01/2016,06:00,199,0.4,65.8,0.4,21.8,86.5,0.0,1013,0.001,0.002,0.003,0.000,,,6
13/01/2016,07:00,161,0.7,56.3,0.6,25.8,67.0,0.0,1014,0.003,0.003,0.006,0.002,2.9,-2.1,7
13/01/2016,08:00,71,1.2,58.9,1.0,26.4,60.8,0.0,1014,0.006,0.006,0.012,0.003,8.2,1.5,7
13/01/2016,09:00,86,2.0,37.5,1.2,27.5,54.3,0.0,1014,0.006,0.005,0.011,0.002,13.1,5.7,7
13/01/2016,10:00,81,2.2,40.8,1.2,28.0,52.7,0.0,1014,0.006,0.006,0.012,0.001,12.7,4.7,7
13/01/2016,11:00,89,2.7,23.6,1.2,28.8,46.2,0.0,1013,0.007,0.007,0.013,0.003,9.5,2.3,7
13/01/2016,12:00,88,2.7,28.9,1.3,29.4,41.0,0.0,1012,0.003,0.003,0.006,0.002,9.0,2.6,9
13/01/2016,13:00,93,2.9,22.6,1.2,29.7,45.7,0.0,1012,0.003,0.003,0.006,0.002,10.0,2.4,20
13/01/2016,14:00,97,3.3,17.8,1.2,29.4,49.0,0.0,1011,0.001,0.002,0.003,0.001,12.3,4.3,27
13/01/2016,15:00,98,3.3,17.4,1.1,28.8,51.6,0.0,1011,0.001,0.002,0.003,0.000,12.3,3.6,16
13/01/2016,16:00,93,3.9,14.7,1.2,28.3,51.4,0.0,1011,0.001,0.002,0.003,0.000,9.2,2.8,16
13/01/2016,17:00,86,3.8,16.3,1.1,27.5,55.5,0.0,1011,0.001,0.002,0.003,0.000,6.6,1.9,6
13/01/2016,18:00,96,2.6,10.5,0.8,26.3,60.6,0.0,1012,0.001,0.002,0.003,0.000,7.7,2.6,6
13/01/2016,19:00,95,2.0,9.5,0.5,25.3,66.2,0.0,1013,0.001,0.002,0.003,0.000,5.7,0.5,6
13/01/2016,20:00,102,1.8,13.1,0.7,25.0,68.8,0.0,1013,0.001,0.001,0.002,0.000,6.3,2.2,6
13/01/2016,21:00,103,1.9,10.6,0.6,24.9,68.7,0.0,1013,0.000,0.001,0.001,0.000,6.5,2.9,6
13/01/2016,22:00,104,1.9,11.1,0.6,24.9,69.2,0.0,1013,0.000,0.001,0.001,0.000,5.9,2.4,6
13/01/2016,23:00,99,1.7,11.9,0.7,25.0,68.1,0.0,1013,0.000,0.001,0.001,0.000,5.0,0.5,6
14/01/2016,00:00,101,1.9,11.6,0.7,25.0,67.5,0.0,1012,,,,,2.7,-2.2,
14/01/2016,01:00,119,0.7,52.8,0.6,24.4,68.6,0.0,1012,0.000,0.001,0.001,0.000,3.4,-0.9,6
14/01/2016,02:00,155,0.3,65.6,0.3,23.7,72.7,0.0,1011,0.001,0.003,0.004,0.000,4.3,0.3,8
14/01/2016,03:00,188,0.5,60.4,0.5,22.9,76.9,0.0,1011,0.000,0.004,0.004,0.002,4.5,-1.4,8
14/01/2016,04:00,171,0.3,69.1,0.3,23.2,75.3,0.0,1012,0.003,0.009,0.011,0.006,6.1,1.5,11
14/01/2016,05:00,178,0.5,46.7,0.4,23.4,74.5,0.0,1012,0.002,0.007,0.009,0.007,7.6,1.9,13
14/01/2016,06:00,145,0.7,48.3,0.5,25.3,67.3,0.0,1013,0.009,0.008,0.017,0.012,14.7,8.0,12
14/01/2016,07:00,126,1.0,42.3,0.7,26.5,62.4,0.0,1013,0.015,0.010,0.025,0.017,12.6,6.2,10
14/01/2016,08:00,104,2.5,30.4,1.4,27.3,58.9,0.0,1013,0.007,0.005,0.011,0.005,11.4,3.2,9
14/01/2016,09:00,93,2.9,21.0,1.1,28.1,52.2,0.0,1013,0.006,0.005,0.011,0.001,12.9,2.4,7
14/01/2016,10:00,91,3.5,16.3,1.2,28.4,53.0,0.0,1013,0.004,0.005,0.009,0.003,9.6,1.0,10
14/01/2016,11:00,94,3.4,18.1,1.2,28.7,50.2,0.0,1013,,,,,7.3,-2.0,
14/01/2016,12:00,90,3.8,17.5,1.2,28.6,52.3,0.0,1012,0.001,0.001,0.002,0.000,11.0,2.8,9
14/01/2016,13:00,68,3.8,23.3,1.3,28.9,52.8,0.0,1012,0.001,0.000,0.001,0.000,12.2,4.3,10
14/01/2016,14:00,61,3.3,22.0,1.3,29.2,51.6,0.0,1011,0.001,0.001,0.001,0.000,10.2,2.6,7
14/01/2016,15:00,64,4.1,17.5,1.3,28.5,55.8,0.0,1011,0.000,0.001,0.001,0.000,10.9,3.8,8
14/01/2016,16:00,75,3.8,18.3,1.2,28.3,58.5,0.0,1010,0.001,0.001,0.001,0.000,15.6,7.7,10
14/01/2016,17:00,64,3.9,14.7,1.1,27.4,62.7,0.0,1011,0.001,0.001,0.001,0.000,12.9,4.4,11
14/01/2016,18:00,71,2.9,16.2,0.9,26.6,65.8,0.0,1011,0.001,0.001,0.001,0.000,9.3,0.6,11
14/01/2016,19:00,71,2.3,13.9,0.8,26.0,69.1,0.0,1012,0.001,0.000,0.001,0.000,13.0,4.0,11
14/01/2016,20:00,77,1.5,15.9,0.6,25.7,73.3,0.0,1012,0.001,0.001,0.001,0.000,10.1,0.4,11
14/01/2016,21:00,96,0.4,70.8,0.5,25.1,75.8,0.0,1012,0.000,0.001,0.001,0.000,8.3,-1.9,11
14/01/2016,22:00,211,0.5,21.8,0.2,24.5,79.0,0.0,1013,0.000,0.001,0.001,0.000,12.4,3.3,11
14/01/2016,23:00,208,0.5,27.0,0.2,24.4,80.5,0.0,1012,0.000,0.002,0.002,0.000,8.2,0.2,11
15/01/2016,00:00,213,0.6,17.6,0.2,24.4,80.7,0.0,1011,,,,,11.5,4.4,
15/01/2016,01:00,224,0.5,45.2,0.3,23.7,83.0,0.0,1011,0.001,0.001,0.002,0.000,8.2,1.7,8
15/01/2016,02:00,264,0.6,32.0,0.3,23.2,86.5,0.0,1010,0.001,0.002,0.003,0.000,10.2,4.6,10
15/01/2016,03:00,228,0.2,66.4,0.2,23.5,86.0,0.0,1010,0.001,0.003,0.004,0.000,8.9,3.7,9
15/01/2016,04:00,193,0.1,86.2,0.2,22.9,88.4,0.0,1010,0.001,0.001,0.002,0.000,2.2,-3.1,9
15/01/2016,05:00,261,0.2,54.3,0.2,22.3,89.9,0.0,1011,0.001,0.001,0.002,0.000,9.1,4.1,9
15/01/2016,06:00,192,0.3,67.5,0.3,23.4,87.3,0.0,1011,0.001,0.003,0.004,0.000,8.6,2.0,12
15/01/2016,07:00,140,0.5,62.9,0.5,26.1,75.5,0.0,1012,0.002,0.003,0.005,0.001,14.1,5.5,14
15/01/2016,08:00,83,1.1,70.0,1.0,27.7,68.7,0.0,1011,0.006,0.005,0.011,0.001,14.6,2.6,13
15/01/2016,09:00,74,1.7,49.6,1.2,28.4,65.2,0.0,1011,0.002,0.003,0.005,0.001,13.5,2.9,14
15/01/2016,10:00,91,2.3,38.8,1.2,29.1,62.2,0.0,1011,0.002,0.002,0.004,0.001,13.5,4.5,13
15/01/2016,11:00,86,2.9,27.2,1.3,29.7,59.4,0.0,1010,0.001,0.001,0.001,0.000,12.3,4.8,12
15/01/2016,12:00,73,2.4,40.3,1.5,30.3,55.3,0.0,1009,0.001,0.000,0.001,0.000,9.8,2.9,10
15/01/2016,13:00,74,3.2,22.7,1.2,31.1,53.2,0.0,1008,0.001,0.000,0.001,0.000,8.2,3.6,10
15/01/2016,14:00,78,4.4,15.7,1.3,30.7,55.6,0.0,1008,0.000,0.001,0.001,0.000,8.4,3.2,11
15/01/2016,15:00,76,3.9,19.3,1.2,30.2,56.6,0.0,1007,0.000,0.001,0.001,0.000,7.2,2.5,15
15/01/2016,16:00,58,2.8,20.6,1.1,29.6,59.3,0.0,1007,0.001,0.000,0.001,0.000,6.2,1.7,17
15/01/2016,17:00,66,2.8,21.3,1.1,28.8,63.1,0.0,1008,0.000,0.001,0.001,0.000,6.8,1.3,22
15/01/2016,18:00,73,2.3,15.3,0.8,27.9,67.6,0.0,1009,0.001,0.000,0.001,0.000,9.5,4.3,26
15/01/2016,19:00,93,1.5,16.1,0.6,27.0,74.3,0.0,1009,0.001,0.000,0.001,0.000,13.3,7.9,34
15/01/2016,20:00,90,1.2,15.0,0.4,26.5,77.7,0.0,1010,0.001,0.000,0.001,0.000,13.3,7.2,40
15/01/2016,21:00,100,1.0,18.6,0.5,26.2,80.2,0.0,1011,0.001,0.001,0.001,0.000,10.7,3.7,40
15/01/2016,22:00,97,1.7,13.4,0.6,26.6,79.7,0.0,1011,0.001,0.001,0.002,0.000,17.2,10.7,46
15/01/2016,23:00,98,2.4,13.8,0.8,26.9,77.3,0.0,1011,0.000,0.001,0.001,0.000,15.7,8.0,61
16/01/2016,00:00,91,1.3,71.1,1.2,25.6,80.9,4.9,1011,,,,,15.5,6.1,
16/01/2016,01:00,121,1.0,85.5,1.5,24.8,86.9,0.3,1010,0.001,0.002,0.003,0.000,17.4,4.1,33
16/01/2016,02:00,125,1.6,27.8,0.9,23.2,84.5,0.0,1010,0.015,0.012,0.027,0.005,,,15
16/01/2016,03:00,118,1.4,25.7,0.7,23.7,82.4,0.0,1010,0.016,0.015,0.031,0.011,8.5,2.2,13
16/01/2016,04:00,130,1.2,37.1,0.8,24.1,80.6,0.0,1011,0.001,0.007,0.008,0.004,7.6,0.4,14
16/01/2016,05:00,113,1.6,20.5,0.7,24.0,79.2,0.0,1011,0.001,0.007,0.008,0.004,,,17
16/01/2016,06:00,121,1.9,25.3,0.9,24.2,76.5,0.0,1012,0.001,0.004,0.005,0.002,8.4,0.3,16
16/01/2016,07:00,117,2.2,24.2,1.2,25.3,71.9,0.0,1013,0.002,0.004,0.006,0.002,16.3,10.6,12
16/01/2016,08:00,113,2.4,27.0,1.4,26.6,66.0,0.0,1013,0.002,0.003,0.005,0.002,9.8,4.4,11
16/01/2016,09:00,101,3.3,19.9,1.5,27.3,62.4,0.0,1013,0.010,0.010,0.020,0.009,8.3,3.1,13
16/01/2016,10:00,93,3.9,21.6,1.5,28.0,59.1,0.0,1013,0.008,0.009,0.017,0.009,8.9,2.6,13
16/01/2016,11:00,87,5.7,13.8,1.6,28.2,57.5,0.0,1012,0.002,0.004,0.006,0.003,11.2,4.2,15
16/01/2016,12:00,91,5.7,14.5,1.5,28.4,57.9,0.0,1011,0.001,0.001,0.002,0.001,10.5,4.6,26
16/01/2016,13:00,93,6.2,13.1,1.6,28.4,55.6,0.0,1011,0.001,0.001,0.002,0.000,16.6,9.8,19
16/01/2016,14:00,101,4.5,14.9,1.5,28.2,56.8,0.0,1010,0.001,0.000,0.001,0.000,9.3,3.6,19
16/01/2016,15:00,92,5.4,17.2,1.7,27.6,63.8,0.0,1010,0.001,0.001,0.002,0.000,12.2,5.5,21
16/01/2016,16:00,98,5.5,12.7,1.9,27.4,64.5,0.0,1010,0.001,0.001,0.002,0.000,11.2,5.0,14
16/01/2016,17:00,119,2.4,28.6,1.5,25.6,73.0,0.0,1011,0.001,0.005,0.006,0.001,6.7,-0.4,11
16/01/2016,18:00,116,3.3,17.9,1.6,25.2,70.3,0.0,1012,0.003,0.008,0.011,0.005,4.3,-0.1,7
16/01/2016,19:00,119,2.5,21.8,1.1,24.6,70.9,0.0,1012,0.004,0.011,0.015,0.007,3.3,-0.4,8
16/01/2016,20:00,119,2.8,20.1,1.3,23.7,71.7,0.0,1013,0.001,0.004,0.004,0.002,6.4,1.5,14
16/01/2016,21:00,118,2.6,20.6,1.2,23.7,68.0,0.0,1013,0.001,0.003,0.004,0.001,11.2,0.4,22
16/01/2016,22:00,123,1.7,28.9,1.0,23.8,64.1,0.0,1013,0.001,0.005,0.006,0.002,17.3,3.5,22
16/01/2016,23:00,125,1.6,29.8,0.8,23.8,62.1,0.0,1013,0.001,0.005,0.006,0.004,27.2,11.9,23
17/01/2016,00:00,135,1.5,31.8,0.9,23.7,60.3,0.0,1012,,,,,20.0,4.2,
17/01/2016,01:00,135,1.3,35.0,0.7,23.6,58.7,0.0,1012,0.001,0.004,0.005,0.004,14.7,-1.0,16
17/01/2016,02:00,130,1.2,35.3,0.7,23.5,60.9,0.0,1011,0.001,0.005,0.006,0.004,21.1,5.2,21
17/01/2016,03:00,130,1.1,31.4,0.6,23.4,62.8,0.0,1011,0.000,0.005,0.005,0.003,21.2,5.6,22
17/01/2016,04:00,140,1.2,37.9,0.8,23.2,64.6,0.0,1011,0.000,0.002,0.002,0.001,22.1,6.1,24
17/01/2016,05:00,141,1.3,39.5,0.9,23.2,64.1,0.0,1012,0.001,0.003,0.004,0.002,21.0,4.3,26
17/01/2016,06:00,138,1.2,41.7,0.8,23.1,62.8,0.0,1013,0.000,0.001,0.001,0.001,22.9,4.6,25
17/01/2016,07:00,140,0.9,45.3,0.6,22.6,65.4,0.0,1013,0.000,0.001,0.001,0.000,19.8,3.0,23
17/01/2016,08:00,141,1.2,39.5,0.8,23.9,58.7,0.0,1013,0.000,0.001,0.001,0.000,17.8,2.3,21
17/01/2016,09:00,123,1.8,32.4,1.1,25.5,54.8,0.0,1013,0.002,0.002,0.003,0.001,20.6,4.7,19
17/01/2016,10:00,112,2.8,20.3,1.4,26.1,54.6,0.0,1013,0.002,0.002,0.004,0.002,23.7,7.2,19
17/01/2016,11:00,112,2.5,26.2,1.3,26.6,54.6,0.0,1013,0.003,0.004,0.007,0.004,21.2,6.2,18
17/01/2016,12:00,113,2.2,27.3,1.3,26.6,57.3,0.0,1012,0.005,0.007,0.012,0.008,16.5,3.3,18
17/01/2016,13:00,90,3.9,15.6,1.5,26.6,60.6,0.0,1011,0.002,0.002,0.004,0.003,15.8,2.9,18
17/01/2016,14:00,96,5.0,14.5,1.6,27.7,58.2,0.0,1010,0.001,0.001,0.001,0.001,17.0,4.6,45
17/01/2016,15:00,95,5.6,13.2,1.6,27.2,62.5,0.0,1010,0.001,0.001,0.002,0.001,29.0,16.8,69
17/01/2016,16:00,100,5.4,13.9,1.6,26.8,64.7,0.0,1010,0.001,0.001,0.002,0.001,30.1,17.1,58
17/01/2016,17:00,97,5.0,13.5,1.5,26.1,66.4,0.0,1011,0.001,0.001,0.002,0.001,27.5,13.3,62
17/01/2016,18:00,97,4.7,11.9,1.6,25.7,69.5,0.0,1011,0.001,0.003,0.003,0.000,32.6,17.6,59
17/01/2016,19:00,101,4.7,11.9,1.5,25.6,67.6,0.0,1012,0.004,0.006,0.010,0.001,25.0,9.1,40
17/01/2016,20:00,104,3.6,12.8,1.3,25.1,70.8,0.2,1012,0.002,0.006,0.008,0.000,26.8,8.1,30
17/01/2016,21:00,111,3.8,12.8,1.4,25.1,67.5,0.0,1012,0.002,0.006,0.007,0.001,26.7,7.3,30
17/01/2016,22:00,114,2.7,12.5,1.2,24.5,67.9,0.0,1012,0.007,0.012,0.019,0.008,30.6,12.7,24
17/01/2016,23:00,117,2.3,24.4,1.2,24.1,68.3,0.0,1012,0.013,0.016,0.029,0.018,20.2,5.4,22
18/01/2016,00:00,128,1.3,44.0,1.0,23.5,70.0,0.0,1011,,,,,18.9,5.5,
18/01/2016,01:00,157,0.7,57.5,0.5,22.8,71.2,0.0,1011,0.000,0.002,0.002,0.003,18.3,4.7,18
18/01/2016,02:00,151,0.6,57.8,0.5,22.4,71.1,0.0,1011,0.001,0.001,0.001,0.001,16.2,2.8,19
18/01/2016,03:00,142,0.6,58.3,0.5,22.3,71.2,0.0,1010,0.000,0.002,0.002,0.001,16.8,3.3,19
18/01/2016,04:00,132,0.6,55.4,0.4,22.5,69.7,0.0,1011,0.000,0.002,0.002,0.001,15.9,2.8,19
18/01/2016,05:00,150,0.8,54.6,0.7,22.3,69.6,0.0,1011,0.001,0.002,0.002,0.001,19.1,5.1,19
18/01/2016,06:00,160,0.9,47.7,0.7,23.3,65.2,0.0,1012,0.000,0.001,0.001,0.001,18.1,3.9,17
18/01/2016,07:00,134,1.2,45.6,1.0,25.0,59.2,0.0,1012,0.002,0.003,0.005,0.003,17.7,3.9,15
18/01/2016,08:00,116,3.0,23.4,1.4,25.9,54.6,0.0,1013,0.006,0.006,0.011,0.006,14.9,1.7,11
18/01/2016,09:00,99,4.2,17.6,1.5,26.6,52.7,0.0,1013,0.008,0.007,0.015,0.006,18.4,4.3,12
18/01/2016,10:00,92,4.6,13.6,1.3,26.7,53.1,0.0,1012,0.003,0.003,0.005,0.002,19.9,4.9,12
18/01/2016,11:00,92,3.8,15.8,1.4,27.0,52.7,0.0,1012,0.001,0.001,0.002,0.001,16.8,4.3,14
