Date,Time,Wind Direction (degTN),Wind Speed (m/s),Wind Sigma Theta (deg),Wind Speed Std Dev (m/s),Air Temperature (degC),Relative Humidity (%),Rainfall (mm),Barometric Pressure (hPa),Ozone (ppm),Nitrogen Oxide (ppm),Nitrogen Dioxide (ppm),Nitrogen Oxides (ppm)
11/01/2015,09:00,203,1.0,41.9,0.7,27.3,65.6,0.0,1007,0.014,0.000,0.000,0.000
11/01/2015,10:00,138,1.1,33.8,0.5,27.4,67.0,0.0,1007,0.014,0.000,0.000,0.000
11/01/2015,11:00,81,1.4,30.7,0.7,27.6,66.8,0.0,1006,0.014,0.000,0.000,0.000
11/01/2015,12:00,80,3.3,21.8,1.5,27.4,70.5,0.0,1006,0.019,0.000,0.000,0.000
11/01/2015,13:00,68,3.4,15.9,1.0,26.5,76.3,0.0,1005,0.020,0.000,0.001,0.001
11/01/2015,14:00,69,3.1,14.0,0.7,25.7,79.2,0.0,1004,0.018,0.000,0.001,0.001
11/01/2015,15:00,83,2.0,21.5,0.7,26.6,74.0,0.0,1004,0.018,0.000,0.000,0.000
11/01/2015,16:00,82,3.3,10.8,0.9,26.5,75.0,0.0,1004,0.017,0.000,0.001,0.001
11/01/2015,17:00,80,3.8,11.5,0.9,26.0,76.5,0.0,1005,0.015,0.000,0.001,0.001
11/01/2015,18:00,84,2.7,10.5,0.7,25.1,82.3,0.0,1005,0.012,0.000,0.000,0.000
11/01/2015,19:00,77,1.6,24.6,0.6,24.9,85.2,0.0,1006,0.010,0.000,0.001,0.001
11/01/2015,20:00,102,0.5,51.8,0.3,24.6,88.4,0.0,1006,0.007,0.000,0.001,0.001
11/01/2015,21:00,134,0.7,30.7,0.4,24.4,88.9,0.0,1007,0.005,0.000,0.002,0.002
11/01/2015,22:00,199,0.7,60.8,0.5,24.4,86.8,0.0,1006,0.006,0.000,0.002,0.002
11/01/2015,23:00,164,1.0,27.3,0.5,23.7,87.2,0.0,1006,0.007,0.000,0.001,0.001
12/01/2015,00:00,239,1.1,32.8,0.5,23.0,88.9,0.0,1005,,,,
12/01/2015,01:00,251,1.1,39.2,0.5,22.5,90.4,0.0,1005,0.006,0.000,0.002,0.002
12/01/2015,02:00,299,0.4,78.9,0.4,22.5,90.6,0.0,1004,0.005,0.000,0.002,0.002
12/01/2015,03:00,201,0.9,16.9,0.3,22.5,91.0,0.0,1004,0.004,0.000,0.003,0.003
12/01/2015,04:00,229,0.6,50.4,0.3,22.4,91.1,0.0,1005,0.003,0.000,0.003,0.003
12/01/2015,05:00,227,1.0,18.4,0.3,22.3,91.2,0.0,1005,0.002,0.001,0.003,0.004
12/01/2015,06:00,229,0.8,32.0,0.5,22.8,88.7,0.0,1005,0.005,0.002,0.003,0.005
12/01/2015,07:00,232,1.2,19.0,0.4,23.8,83.8,0.0,1006,0.007,0.002,0.001,0.003
12/01/2015,08:00,237,1.5,23.4,0.5,25.0,78.2,0.0,1006,0.010,0.001,0.001,0.002
12/01/2015,09:00,231,1.0,50.8,0.6,26.2,72.7,0.0,1006,0.013,0.001,0.001,0.002
12/01/2015,10:00,211,1.5,41.7,0.8,27.6,65.7,0.0,1005,0.018,0.000,0.001,0.001
12/01/2015,11:00,154,0.8,67.0,0.7,28.8,61.2,0.0,1004,0.021,0.000,0.000,0.000
12/01/2015,12:00,77,1.2,49.7,0.8,28.7,63.1,0.0,1004,0.024,0.000,0.000,0.000
12/01/2015,13:00,88,2.8,21.2,1.2,25.9,78.0,2.8,1004,0.021,0.000,0.001,0.001
12/01/2015,14:00,71,3.4,12.9,0.9,25.2,83.8,0.0,1003,0.020,0.000,0.001,0.001
12/01/2015,15:00,99,2.5,17.0,1.0,26.5,73.5,0.0,1003,0.021,0.000,0.000,0.000
12/01/2015,16:00,87,2.9,15.7,1.2,25.9,74.8,0.0,1003,0.020,0.000,0.000,0.000
12/01/2015,17:00,99,1.7,24.3,0.8,25.4,77.1,0.0,1004,0.019,0.000,0.001,0.001
12/01/2015,18:00,96,0.7,26.1,0.4,24.9,81.6,0.0,1005,0.013,0.000,0.002,0.002
12/01/2015,19:00,161,0.5,42.9,0.3,24.6,81.6,0.0,1005,0.013,0.000,0.002,0.002
12/01/2015,20:00,94,0.9,31.1,0.4,24.3,84.2,0.0,1005,0.009,0.000,0.002,0.002
12/01/2015,21:00,61,0.5,109.0,0.7,24.1,85.2,0.0,1005,0.011,0.000,0.002,0.002
12/01/2015,22:00,278,0.3,70.2,0.3,23.5,87.6,0.0,1005,0.007,0.001,0.004,0.005
12/01/2015,23:00,279,0.4,44.7,0.2,23.1,89.6,0.0,1005,0.004,0.001,0.005,0.006
13/01/2015,00:00,192,0.4,58.6,0.2,23.0,90.5,0.0,1004,,,,
13/01/2015,01:00,60,0.2,139.2,0.3,22.7,91.8,0.0,1004,0.001,0.001,0.004,0.005
13/01/2015,02:00,7,0.3,140.7,0.2,22.7,92.3,0.0,1004,0.001,0.003,0.005,0.008
13/01/2015,03:00,309,0.2,80.9,0.2,22.7,92.4,0.0,1004,0.002,0.001,0.004,0.005
13/01/2015,04:00,173,0.4,55.9,0.2,22.8,92.5,0.0,1004,0.001,0.001,0.005,0.006
13/01/2015,05:00,45,0.5,28.6,0.3,23.0,92.6,0.0,1005,0.002,0.001,0.004,0.005
13/01/2015,06:00,95,0.2,63.1,0.3,23.5,90.6,0.0,1005,0.006,0.001,0.003,0.004
13/01/2015,07:00,95,0.9,43.2,0.5,24.6,82.2,0.0,1006,0.011,0.000,0.002,0.002
13/01/2015,08:00,89,2.0,23.0,0.8,25.4,77.5,0.0,1006,0.015,0.000,0.001,0.001
13/01/2015,09:00,91,1.3,36.9,0.7,26.3,72.9,0.0,1006,0.019,0.000,0.000,0.000
13/01/2015,10:00,55,1.4,56.7,1.0,26.8,72.0,0.0,1005,0.020,0.000,0.001,0.001
13/01/2015,11:00,45,2.1,146.6,0.9,26.4,75.5,0.0,1005,,,,
13/01/2015,12:00,126,1.9,21.1,0.7,25.7,79.2,0.0,1004,,,,
13/01/2015,13:00,73,3.0,17.6,1.1,24.0,88.2,0.4,1004,0.014,0.000,0.000,0.000
13/01/2015,14:00,78,3.0,13.5,1.0,23.6,90.4,0.0,1004,0.014,0.000,0.000,0.000
13/01/2015,15:00,58,2.3,23.7,0.8,24.2,87.8,0.0,1003,0.014,0.000,0.001,0.001
13/01/2015,16:00,73,3.0,12.4,0.8,25.0,81.6,0.0,1003,0.014,0.000,0.001,0.001
13/01/2015,17:00,73,2.4,13.9,0.7,25.3,80.8,0.0,1004,0.014,0.000,0.001,0.001
13/01/2015,18:00,76,2.7,9.7,0.6,25.2,79.0,0.0,1004,0.013,0.000,0.000,0.000
13/01/2015,19:00,84,1.8,7.8,0.3,24.8,81.8,0.0,1004,0.010,0.000,0.002,0.002
13/01/2015,20:00,88,1.5,12.1,0.5,24.6,83.4,0.0,1005,0.010,0.000,0.002,0.002
13/01/2015,21:00,86,1.7,15.4,0.7,24.4,83.5,0.0,1005,0.012,0.000,0.001,0.001
13/01/2015,22:00,78,2.1,13.1,0.8,24.2,82.7,0.0,1005,0.014,0.000,0.000,0.000
13/01/2015,23:00,75,0.8,46.6,0.5,23.9,83.0,0.0,1005,0.012,0.000,0.001,0.001
14/01/2015,00:00,83,0.5,29.9,0.3,23.8,85.3,0.0,1004,,,,
14/01/2015,01:00,338,0.3,104.3,0.5,23.7,86.2,0.0,1003,0.007,0.000,0.002,0.002
14/01/2015,02:00,,0.0,108.1,0.3,23.6,87.1,0.0,1002,0.005,0.000,0.003,0.003
14/01/2015,03:00,124,0.3,69.8,0.3,23.5,88.5,0.0,1002,0.003,0.001,0.003,0.004
14/01/2015,04:00,197,0.3,90.4,0.4,23.5,88.2,0.0,1003,0.003,0.001,0.004,0.004
14/01/2015,05:00,102,0.5,37.7,0.3,23.4,88.2,0.0,1003,0.003,0.001,0.003,0.004
14/01/2015,06:00,72,0.3,53.0,0.2,23.6,86.5,0.0,1003,0.006,0.001,0.003,0.003
14/01/2015,07:00,85,0.5,33.1,0.3,24.5,82.3,0.0,1003,0.009,0.001,0.003,0.004
14/01/2015,08:00,15,0.8,158.9,0.7,25.9,72.1,0.0,1003,0.010,0.003,0.005,0.008
14/01/2015,09:00,3,1.5,28.2,0.7,27.1,58.5,0.0,1003,0.018,0.002,0.003,0.004
14/01/2015,10:00,2,1.6,31.8,0.8,28.0,57.1,0.0,1002,0.026,0.001,0.003,0.003
14/01/2015,11:00,329,1.3,51.6,0.9,28.8,58.7,0.0,1002,0.029,0.001,0.002,0.003
14/01/2015,12:00,18,1.7,172.2,0.9,29.1,58.9,0.0,1001,0.035,0.000,0.001,0.001
14/01/2015,13:00,336,1.9,32.7,1.1,29.9,57.6,0.0,1000,0.034,0.000,0.001,0.001
14/01/2015,14:00,10,2.3,178.3,1.0,29.7,60.0,0.0,1000,0.030,0.000,0.002,0.002
14/01/2015,15:00,29,2.0,23.7,0.9,28.7,67.3,0.5,999,0.030,0.000,0.004,0.004
14/01/2015,16:00,26,2.3,19.9,1.0,27.1,78.1,0.3,999,0.018,0.001,0.005,0.006
14/01/2015,17:00,43,1.7,20.2,0.7,26.2,82.9,0.0,1000,0.012,0.001,0.006,0.007
14/01/2015,18:00,29,1.6,26.7,0.8,26.2,81.5,0.0,1000,0.012,0.000,0.006,0.006
14/01/2015,19:00,46,1.6,22.3,0.6,25.9,83.0,0.0,1001,0.011,0.000,0.005,0.005
14/01/2015,20:00,55,1.6,25.6,0.7,25.6,85.8,1.6,1001,0.009,0.000,0.004,0.004
14/01/2015,21:00,18,1.7,173.6,0.8,25.5,85.8,0.0,1001,0.009,0.000,0.003,0.003
14/01/2015,22:00,8,1.1,173.0,0.5,25.5,84.4,0.0,1001,0.008,0.000,0.004,0.004
14/01/2015,23:00,301,1.3,38.3,0.8,25.1,83.7,0.0,1001,0.016,0.000,0.004,0.004
15/01/2015,00:00,269,0.8,77.4,0.7,25.1,81.6,0.0,1000,,,,
15/01/2015,01:00,120,0.2,88.2,0.3,24.6,84.9,0.0,999,0.011,0.000,0.002,0.002
15/01/2015,02:00,287,0.2,76.6,0.2,24.4,86.1,0.0,999,0.008,0.000,0.002,0.002
15/01/2015,03:00,329,0.8,27.4,0.4,24.4,84.8,0.0,999,0.016,0.000,0.002,0.002
15/01/2015,04:00,309,1.3,18.5,0.5,24.4,85.0,0.0,999,0.018,0.000,0.002,0.002
15/01/2015,05:00,288,0.8,38.3,0.4,24.3,86.2,0.0,1000,0.013,0.000,0.003,0.003
15/01/2015,06:00,266,1.2,23.6,0.5,25.6,81.6,0.0,1001,0.015,0.001,0.004,0.005
15/01/2015,07:00,293,4.0,14.8,1.3,27.4,72.1,0.0,1001,0.022,0.001,0.001,0.002
15/01/2015,08:00,290,4.7,18.3,1.3,28.3,67.6,0.0,1001,0.028,0.000,0.001,0.001
15/01/2015,09:00,286,3.6,23.0,1.1,29.3,64.4,0.0,1000,0.033,0.000,0.001,0.001
15/01/2015,10:00,278,3.1,23.5,1.2,30.4,59.2,0.0,1000,0.037,0.000,0.001,0.001
15/01/2015,11:00,288,3.4,31.3,1.7,31.9,52.1,0.0,999,0.041,0.000,0.001,0.001
15/01/2015,12:00,271,4.1,20.9,1.5,33.0,46.5,0.0,998,0.042,0.000,0.000,0.000
15/01/2015,13:00,257,6.0,16.8,2.1,34.3,35.7,0.0,998,0.042,0.000,0.000,0.000
15/01/2015,14:00,260,5.3,18.0,1.9,34.8,31.9,0.0,997,0.042,0.001,0.003,0.004
15/01/2015,15:00,266,5.0,19.2,1.6,35.0,31.0,0.0,997,0.044,0.000,0.000,0.000
15/01/2015,16:00,274,4.0,18.1,1.3,35.2,29.9,0.0,997,0.043,0.000,0.000,0.000
15/01/2015,17:00,254,3.4,15.5,1.1,35.1,27.5,0.0,997,0.042,0.000,0.000,0.000
15/01/2015,18:00,263,1.9,38.5,1.1,33.9,29.4,0.0,998,0.038,0.000,0.002,0.002
15/01/2015,19:00,94,2.2,19.8,0.8,28.8,66.7,0.0,999,0.046,0.000,0.002,0.002
15/01/2015,20:00,83,2.2,13.1,0.8,27.2,76.1,0.0,1001,0.041,0.000,0.001,0.001
15/01/2015,21:00,86,1.1,20.6,0.5,26.2,79.2,0.0,1001,0.035,0.000,0.001,0.001
15/01/2015,22:00,100,0.8,42.7,0.3,25.5,80.1,0.0,1002,0.030,0.000,0.001,0.001
15/01/2015,23:00,207,0.3,69.6,0.3,24.6,84.7,0.0,1002,0.020,0.000,0.003,0.003
16/01/2015,00:00,258,0.4,43.7,0.3,23.5,88.8,0.0,1002,,,,
16/01/2015,01:00,255,0.6,31.8,0.3,22.9,90.7,0.0,1002,0.005,0.001,0.005,0.006
16/01/2015,02:00,255,0.6,37.1,0.3,22.4,91.5,0.0,1002,0.004,0.000,0.008,0.008
16/01/2015,03:00,260,0.4,42.1,0.3,22.0,92.0,0.0,1002,0.002,0.000,0.008,0.008
16/01/2015,04:00,270,0.6,26.0,0.3,21.5,92.3,0.0,1003,0.001,0.001,0.007,0.008
16/01/2015,05:00,92,0.2,91.9,0.3,21.2,92.6,0.0,1004,0.002,0.004,0.006,0.009
16/01/2015,06:00,306,0.1,109.7,0.3,22.6,90.8,0.0,1004,0.010,0.004,0.005,0.009
16/01/2015,07:00,203,1.1,35.2,0.5,25.7,73.9,0.0,1005,0.024,0.002,0.004,0.005
16/01/2015,08:00,39,0.8,59.4,0.6,27.9,56.5,0.0,1005,0.035,0.000,0.001,0.001
16/01/2015,09:00,50,0.8,68.6,0.7,29.2,51.0,0.0,1005,0.041,0.000,0.001,0.001
16/01/2015,10:00,23,0.5,91.2,0.6,30.5,45.7,0.0,1005,0.044,0.000,0.001,0.001
16/01/2015,11:00,262,0.4,113.9,0.8,32.2,38.1,0.0,1004,0.046,0.000,0.000,0.000
16/01/2015,12:00,64,1.4,51.1,0.8,32.9,36.8,0.0,1003,0.046,0.000,0.000,0.000
16/01/2015,13:00,77,4.4,18.2,1.4,31.9,50.5,0.0,1002,0.053,0.000,0.001,0.001
16/01/2015,14:00,85,4.4,13.3,1.4,31.2,54.9,0.0,1002,0.050,0.000,0.001,0.001
16/01/2015,15:00,84,4.9,12.2,1.6,30.7,56.7,0.0,1002,0.043,0.000,0.001,0.001
16/01/2015,16:00,79,4.7,13.9,1.2,30.2,56.2,0.0,1002,0.039,0.000,0.001,0.001
16/01/2015,17:00,77,4.5,12.9,1.2,29.3,59.8,0.0,1002,0.037,0.000,0.000,0.000
16/01/2015,18:00,83,4.1,8.6,0.8,27.8,67.9,0.0,1003,0.030,0.000,0.001,0.001
16/01/2015,19:00,85,2.9,9.4,0.8,26.6,75.8,0.0,1004,0.025,0.000,0.001,0.001
16/01/2015,20:00,83,1.8,9.4,0.4,25.9,80.9,0.0,1005,0.021,0.000,0.002,0.002
16/01/2015,21:00,83,1.1,22.1,0.5,25.4,84.3,0.0,1005,0.016,0.000,0.003,0.003
16/01/2015,22:00,76,0.2,94.1,0.4,24.7,87.5,0.0,1005,0.012,0.000,0.004,0.004
16/01/2015,23:00,221,0.4,38.9,0.2,24.3,89.1,0.0,1005,0.006,0.000,0.004,0.004
17/01/2015,00:00,262,0.6,25.3,0.3,23.9,90.3,0.0,1005,,,,
17/01/2015,01:00,268,0.5,55.1,0.4,23.3,91.6,0.0,1004,0.002,0.001,0.008,0.008
17/01/2015,02:00,270,0.6,28.4,0.3,22.9,92.2,0.0,1004,0.003,0.000,0.006,0.006
17/01/2015,03:00,256,0.6,25.4,0.3,22.6,92.6,0.0,1004,0.002,0.000,0.006,0.006
17/01/2015,04:00,259,0.5,28.3,0.3,22.2,92.7,0.0,1005,0.001,0.001,0.006,0.007
17/01/2015,05:00,240,0.4,33.4,0.2,21.9,92.8,0.0,1005,0.002,0.002,0.004,0.006
17/01/2015,06:00,226,1.0,15.7,0.4,23.1,90.8,0.0,1006,0.010,0.002,0.003,0.005
17/01/2015,07:00,207,1.4,21.8,0.5,25.9,80.1,0.0,1006,0.021,0.001,0.003,0.003
17/01/2015,08:00,225,1.1,45.7,0.7,28.2,70.0,0.0,1006,0.031,0.000,0.001,0.001
17/01/2015,09:00,289,0.6,133.3,0.8,30.3,61.1,0.0,1005,0.035,0.000,0.001,0.001
17/01/2015,10:00,315,0.8,86.2,0.8,32.4,53.4,0.0,1005,0.038,0.000,0.000,0.000
17/01/2015,11:00,295,2.1,48.2,1.4,34.2,41.4,0.0,1004,0.044,0.000,0.000,0.000
17/01/2015,12:00,273,2.7,35.4,1.4,35.7,29.9,0.0,1003,0.045,0.000,0.000,0.000
17/01/2015,13:00,252,2.4,35.3,1.2,36.1,28.7,0.0,1002,0.047,0.000,0.000,0.000
17/01/2015,14:00,261,2.9,30.9,1.4,36.9,28.1,0.0,1001,0.048,0.000,0.000,0.000
17/01/2015,15:00,8,1.3,145.8,1.5,35.3,41.2,0.0,1001,0.068,0.000,0.002,0.002
17/01/2015,16:00,77,3.9,15.8,1.3,32.6,56.1,0.0,1001,0.061,0.000,0.002,0.002
17/01/2015,17:00,82,3.9,11.1,1.1,31.4,63.8,0.0,1002,0.045,0.000,0.001,0.001
17/01/2015,18:00,79,3.7,11.8,1.1,30.2,66.7,0.0,1003,0.030,0.000,0.002,0.002
17/01/2015,19:00,74,3.2,9.7,0.8,28.7,71.2,0.0,1004,0.029,0.000,0.001,0.001
17/01/2015,20:00,79,1.6,16.0,0.5,27.6,80.7,0.0,1005,0.021,0.000,0.002,0.002
17/01/2015,21:00,81,1.3,22.9,0.6,26.7,86.2,0.0,1005,0.017,0.000,0.002,0.002
17/01/2015,22:00,99,1.1,19.2,0.5,26.2,89.1,0.0,1005,0.012,0.000,0.002,0.002
17/01/2015,23:00,114,1.0,24.4,0.4,26.3,88.9,0.0,1005,0.012,0.000,0.002,0.002
18/01/2015,00:00,120,0.9,21.1,0.4,26.7,86.8,0.0,1005,,,,
18/01/2015,01:00,125,0.6,26.2,0.3,26.5,87.7,0.0,1004,0.010,0.000,0.002,0.002
18/01/2015,02:00,215,0.8,28.7,0.4,26.4,87.5,0.0,1004,0.011,0.000,0.002,0.002
18/01/2015,03:00,223,1.3,17.4,0.3,25.5,84.3,0.0,1004,0.015,0.000,0.002,0.002
18/01/2015,04:00,231,1.4,19.1,0.5,25.0,78.5,0.0,1004,0.022,0.000,0.002,0.002
18/01/2015,05:00,244,1.2,18.9,0.4,24.8,78.6,0.0,1005,0.023,0.000,0.002,0.002
18/01/2015,06:00,216,1.8,15.3,0.6,25.4,75.8,0.0,1005,0.026,0.000,0.001,0.001
18/01/2015,07:00,211,1.5,19.8,0.5,27.7,68.2,0.0,1006,0.030,0.000,0.001,0.001
18/01/2015,08:00,222,1.3,36.0,0.7,29.2,66.0,0.0,1006,0.030,0.000,0.000,0.000
18/01/2015,09:00,220,1.0,61.1,0.8,30.7,57.3,0.0,1005,0.035,0.000,0.000,0.000
18/01/2015,10:00,289,0.7,80.0,0.8,32.5,48.8,0.0,1005,0.038,0.000,0.000,0.000
18/01/2015,11:00,207,1.2,76.0,1.1,34.5,35.0,0.0,1004,0.039,0.000,0.000,0.000
18/01/2015,12:00,174,2.1,36.8,1.3,36.1,20.9,0.0,1003,0.039,0.000,0.000,0.000
18/01/2015,13:00,188,1.3,75.9,1.4,36.3,24.5,0.0,1003,0.040,0.000,0.000,0.000
18/01/2015,14:00,81,5.4,12.1,1.7,32.7,56.8,0.0,1002,0.043,0.000,0.000,0.000
18/01/2015,15:00,75,5.4,12.9,1.1,32.1,58.8,0.0,1002,0.044,0.000,0.000,0.000
18/01/2015,16:00,86,5.0,11.3,1.5,31.6,57.8,0.0,1002,0.043,0.000,0.000,0.000
18/01/2015,17:00,83,4.4,11.1,1.1,30.6,59.6,0.0,1002,0.040,0.000,0.000,0.000
18/01/2015,18:00,84,3.4,9.4,0.8,29.3,68.4,0.0,1003,0.037,0.000,0.001,0.001
18/01/2015,19:00,67,2.1,15.3,0.6,28.2,75.0,0.0,1003,0.032,0.000,0.001,0.001
18/01/2015,20:00,87,1.2,31.7,0.7,27.5,77.7,0.0,1004,0.027,0.000,0.002,0.002
18/01/2015,21:00,106,0.9,50.9,0.6,26.9,82.5,0.0,1004,0.017,0.000,0.003,0.003
18/01/2015,22:00,140,1.2,18.5,0.5,26.6,85.6,0.0,1004,0.015,0.000,0.003,0.003
18/01/2015,23:00,157,0.8,32.2,0.4,26.3,86.3,0.0,1004,0.014,0.000,0.002,0.002
19/01/2015,00:00,210,0.6,30.7,0.3,25.5,88.5,0.0,1004,,,,
19/01/2015,01:00,191,0.8,12.0,0.3,24.8,89.3,0.0,1003,0.010,0.000,0.003,0.003
19/01/2015,02:00,268,0.7,31.3,0.2,24.4,89.8,0.0,1003,0.010,0.000,0.004,0.004
19/01/2015,03:00,233,0.4,78.1,0.3,23.9,91.0,0.0,1003,0.006,0.000,0.004,0.004
19/01/2015,04:00,226,1.1,15.4,0.3,23.9,90.8,0.0,1003,0.009,0.000,0.004,0.004
19/01/2015,05:00,214,1.6,20.4,0.4,24.0,87.2,0.0,1004,0.012,0.000,0.003,0.003
19/01/2015,06:00,215,1.7,15.7,0.8,25.0,77.9,0.0,1005,0.020,0.000,0.003,0.003
19/01/2015,07:00,211,1.3,24.6,0.7,26.9,71.8,0.0,1005,0.023,0.001,0.002,0.003
19/01/2015,08:00,228,1.9,23.9,0.7,27.6,66.8,0.0,1005,0.030,0.000,0.001,0.001
19/01/2015,09:00,101,1.9,41.4,1.2,28.8,65.2,0.0,1005,0.033,0.000,0.002,0.002
19/01/2015,10:00,90,3.2,18.4,1.5,29.3,63.6,0.0,1005,0.039,0.000,0.001,0.001
19/01/2015,11:00,84,3.9,24.0,1.7,30.0,58.6,0.5,1005,,,,
19/01/2015,12:00,126,1.9,57.0,1.3,28.9,62.4,0.0,1004,0.039,0.000,0.001,0.001
19/01/2015,13:00,94,3.4,19.2,1.4,30.8,53.4,0.0,1004,0.039,0.000,0.000,0.000
19/01/2015,14:00,88,4.3,16.9,1.8,30.2,55.3,0.0,1003,,,,
19/01/2015,15:00,97,4.0,16.8,1.8,27.4,61.9,0.0,1003,0.036,0.000,0.000,0.000
19/01/2015,16:00,83,3.6,15.7,1.2,26.6,72.6,0.0,1004,0.033,0.000,0.001,0.001
19/01/2015,17:00,114,2.2,27.7,1.0,27.0,69.8,0.0,1005,0.029,0.000,0.001,0.001
19/01/2015,18:00,96,3.3,22.1,1.5,26.0,70.4,0.0,1005,0.029,0.000,0.000,0.000
19/01/2015,19:00,69,1.3,47.4,0.8,24.5,70.0,0.0,1006,0.029,0.000,0.001,0.001
19/01/2015,20:00,216,0.8,67.2,0.6,24.4,74.4,0.3,1007,0.024,0.000,0.002,0.002
19/01/2015,21:00,91,0.9,61.2,0.9,23.8,83.2,0.0,1007,0.017,0.000,0.002,0.002
19/01/2015,22:00,81,1.2,46.8,1.1,22.9,79.9,0.0,1007,0.023,0.000,0.001,0.001
19/01/2015,23:00,276,0.3,92.4,0.4,22.3,80.9,0.0,1007,0.019,0.000,0.004,0.004
20/01/2015,00:00,227,1.0,33.8,0.4,22.3,81.5,0.0,1007,,,,
20/01/2015,01:00,216,0.5,75.9,0.6,22.5,81.3,0.0,1006,0.011,0.000,0.005,0.005
20/01/2015,02:00,163,1.0,28.0,0.4,22.7,79.4,0.0,1006,0.022,0.000,0.002,0.002
20/01/2015,03:00,89,0.9,61.1,0.9,22.6,77.5,0.0,1006,0.023,0.000,0.002,0.002
20/01/2015,04:00,94,0.4,80.4,0.4,22.0,77.8,0.0,1006,0.025,0.000,0.002,0.002
20/01/2015,05:00,102,0.3,76.6,0.4,21.2,82.2,0.0,1007,0.017,0.000,0.002,0.002
20/01/2015,06:00,120,0.2,152.0,0.4,21.5,81.7,0.0,1008,0.017,0.001,0.003,0.003
20/01/2015,07:00,124,0.6,45.3,0.5,22.9,76.5,0.0,1008,0.028,0.000,0.002,0.002
20/01/2015,08:00,124,0.7,58.3,0.5,24.3,69.7,0.0,1009,0.032,0.000,0.001,0.001
20/01/2015,09:00,87,2.3,31.4,1.3,25.9,62.0,0.0,1009,0.037,0.000,0.001,0.001
20/01/2015,10:00,101,1.8,29.7,1.0,26.2,60.7,0.0,1008,0.038,0.000,0.001,0.001
20/01/2015,11:00,78,2.6,27.0,1.2,27.0,55.1,0.0,1007,0.043,0.000,0.001,0.001
20/01/2015,12:00,84,4.3,18.1,1.7,27.2,54.1,0.0,1007,0.043,0.000,0.000,0.000
20/01/2015,13:00,91,4.1,17.9,1.6,26.7,55.8,0.0,1006,0.044,0.000,0.001,0.001
20/01/2015,14:00,84,4.9,16.5,1.7,27.1,52.0,0.0,1005,0.045,0.000,0.000,0.000
20/01/2015,15:00,79,4.6,19.3,1.7,27.1,49.9,0.0,1005,0.045,0.000,0.000,0.000
20/01/2015,16:00,75,3.9,14.7,1.1,26.5,52.8,0.0,1004,0.043,0.000,0.000,0.000
20/01/2015,17:00,74,3.8,14.0,0.9,26.2,55.2,0.0,1005,0.040,0.000,0.000,0.000
20/01/2015,18:00,65,2.5,17.1,1.0,25.4,58.4,0.0,1005,0.039,0.000,0.000,0.000
20/01/2015,19:00,98,0.8,25.8,0.4,23.9,65.5,0.0,1005,0.032,0.000,0.001,0.001
20/01/2015,20:00,182,0.4,65.9,0.3,22.9,70.4,0.0,1006,0.024,0.000,0.002,0.002
20/01/2015,21:00,304,0.5,70.4,0.6,21.9,75.6,0.0,1007,0.019,0.000,0.005,0.005
20/01/2015,22:00,329,0.1,106.7,0.4,21.0,80.4,0.0,1007,0.013,0.000,0.006,0.006
20/01/2015,23:00,276,0.7,22.1,0.3,20.8,81.4,0.0,1006,0.010,0.000,0.009,0.009
21/01/2015,00:00,243,0.7,20.0,0.3,20.5,82.6,0.0,1006,,,,
21/01/2015,01:00,227,0.5,112.7,0.5,20.3,82.3,0.0,1005,0.015,0.000,0.005,0.005
21/01/2015,02:00,257,0.3,82.9,0.4,19.7,86.7,0.0,1004,0.009,0.000,0.004,0.004
21/01/2015,03:00,257,0.8,39.4,0.6,19.3,87.2,0.0,1004,0.010,0.000,0.005,0.005
21/01/2015,04:00,247,0.6,40.7,0.3,19.1,87.7,0.0,1004,0.010,0.000,0.005,0.005
21/01/2015,05:00,236,0.7,25.9,0.4,18.7,88.6,0.0,1005,0.008,0.001,0.005,0.006
21/01/2015,06:00,219,1.4,21.8,0.6,20.7,80.3,0.0,1005,0.016,0.001,0.005,0.006
21/01/2015,07:00,210,0.9,45.4,0.5,24.0,68.7,0.0,1006,0.024,0.001,0.004,0.005
21/01/2015,08:00,76,1.4,42.0,0.9,26.3,62.9,0.0,1006,0.031,0.000,0.001,0.001
21/01/2015,09:00,89,2.2,31.0,1.1,27.2,57.7,0.0,1006,0.034,0.000,0.001,0.001
21/01/2015,10:00,20,3.1,28.2,1.1,26.2,63.4,0.0,1006,0.032,0.000,0.002,0.002
21/01/2015,11:00,37,2.5,23.7,0.9,27.2,59.2,0.0,1005,0.034,0.000,0.001,0.001
21/01/2015,12:00,58,3.7,19.1,1.1,28.4,50.0,0.0,1005,0.033,0.000,0.000,0.000
21/01/2015,13:00,83,4.9,14.9,1.7,28.1,53.6,0.0,1004,0.029,0.000,0.000,0.000
21/01/2015,14:00,87,4.4,17.6,1.7,27.7,55.4,0.0,1004,0.027,0.000,0.000,0.000
21/01/2015,15:00,89,4.5,16.6,1.7,28.2,53.3,0.0,1004,0.026,0.000,0.000,0.000
21/01/2015,16:00,90,3.4,19.7,1.4,27.6,47.2,0.0,1004,0.027,0.000,0.000,0.000
21/01/2015,17:00,84,3.3,14.8,1.2,26.9,56.1,0.0,1005,0.022,0.000,0.000,0.000
21/01/2015,18:00,94,2.2,21.6,1.0,26.0,64.0,0.0,1005,0.018,0.000,0.001,0.001
