Date,Time,Wind Direction (degTN),Wind Speed (m/s),Wind Sigma Theta (deg),Wind Speed Std Dev (m/s),Air Temperature (degC),Relative Humidity (%),Nitrogen Oxide (ppm),Nitrogen Dioxide (ppm),Nitrogen Oxides (ppm),Sulfur Dioxide (ppm),Carbon Monoxide (ppm),PM10 (ug/m^3),PM2.5 (ug/m^3),Bsp (Mm^-1)
25/07/2013,18:00,156,3.2,12.6,0.9,18.0,81.2,0.000,0.001,0.001,0.000,0.0,,,6
25/07/2013,19:00,166,3.2,13.6,1.0,18.3,78.5,0.000,0.000,0.000,0.000,0.0,,,7
25/07/2013,20:00,168,2.4,13.9,0.7,18.4,77.3,0.000,0.000,0.000,0.000,0.0,,,9
25/07/2013,21:00,167,2.6,12.8,0.8,18.0,78.3,0.000,0.000,0.000,0.000,0.0,,,11
25/07/2013,22:00,171,2.6,13.2,0.8,17.7,77.8,0.000,0.000,0.000,0.000,0.0,,,12
25/07/2013,23:00,175,2.2,13.0,0.6,17.5,76.8,0.000,0.000,0.000,0.000,0.0,,,13
26/07/2013,00:00,177,2.0,13.1,0.5,17.1,76.7,,,,,,,,
26/07/2013,01:00,186,1.7,14.0,0.5,16.7,77.7,0.000,0.000,0.000,0.000,0.0,,,14
26/07/2013,02:00,186,1.6,11.0,0.4,16.1,79.8,0.000,0.000,0.000,0.000,0.0,,,14
26/07/2013,03:00,175,2.0,13.0,0.5,16.2,78.5,0.000,0.000,0.000,0.000,0.0,,,12
26/07/2013,04:00,186,1.9,11.7,0.4,15.6,80.0,0.000,0.001,0.001,0.000,0.0,,,11
26/07/2013,05:00,189,1.8,11.3,0.4,15.5,80.7,0.000,0.002,0.002,0.000,0.0,,,9
26/07/2013,06:00,183,2.0,12.4,0.5,15.7,80.7,0.000,0.002,0.002,0.000,0.0,,,8
26/07/2013,07:00,171,2.0,12.4,0.6,16.9,77.4,0.000,0.002,0.002,0.000,0.0,,,8
26/07/2013,08:00,166,2.9,16.1,1.0,18.6,71.9,0.000,0.001,0.001,0.000,0.0,,,9
26/07/2013,09:00,151,3.2,16.7,1.2,20.8,64.6,0.000,0.001,0.001,0.000,0.0,,,7
26/07/2013,10:00,145,2.7,20.9,1.0,22.5,58.8,0.000,0.000,0.000,0.000,0.0,,,7
26/07/2013,11:00,152,2.5,22.1,1.0,24.0,52.9,0.000,0.001,0.001,0.000,0.0,,,7
26/07/2013,12:00,145,2.3,24.4,0.9,25.3,47.9,0.000,0.000,0.000,0.000,0.0,,,7
26/07/2013,13:00,118,2.3,32.9,1.1,25.1,48.5,0.000,0.000,0.000,0.000,0.0,,,7
26/07/2013,14:00,83,3.1,20.6,1.1,23.4,61.2,0.000,0.000,0.000,0.000,0.0,,,8
26/07/2013,15:00,87,3.0,21.3,1.2,22.8,63.6,0.000,0.000,0.000,0.000,0.0,,,9
26/07/2013,16:00,100,3.3,20.1,1.3,21.2,70.8,0.000,0.000,0.000,0.000,0.0,,,9
26/07/2013,17:00,110,3.0,22.5,1.4,20.1,72.7,0.000,0.000,0.000,0.000,0.0,,,10
26/07/2013,18:00,125,2.0,19.5,1.0,19.4,74.7,0.000,0.001,0.001,0.000,0.0,,,8
26/07/2013,19:00,154,1.3,14.4,0.4,18.3,76.0,0.000,0.001,0.001,0.000,0.0,,,7
26/07/2013,20:00,166,1.4,12.9,0.4,17.7,78.0,0.000,0.001,0.001,0.000,0.0,,,8
26/07/2013,21:00,160,1.5,11.9,0.4,17.2,79.9,0.000,0.001,0.001,0.000,0.0,,,7
26/07/2013,22:00,156,1.9,13.1,0.6,16.9,82.3,0.000,0.000,0.000,0.000,0.0,,,10
26/07/2013,23:00,162,2.2,12.8,0.6,17.1,79.1,0.000,0.000,0.000,0.000,0.0,,,8
27/07/2013,00:00,168,2.2,12.9,0.6,17.0,78.4,,,,,,,,
27/07/2013,01:00,169,1.9,11.3,0.5,16.6,79.8,0.000,0.000,0.000,0.000,0.0,,,8
27/07/2013,02:00,166,2.1,11.5,0.6,16.4,81.4,0.000,0.000,0.000,0.000,0.0,,,11
27/07/2013,03:00,170,2.2,12.7,0.6,16.4,81.2,0.000,0.000,0.000,0.000,0.0,,,11
27/07/2013,04:00,176,2.1,13.5,0.5,16.1,81.6,0.000,0.001,0.001,0.000,0.0,,,9
27/07/2013,05:00,186,1.7,12.1,0.5,15.6,82.7,0.000,0.001,0.001,0.000,0.0,,,9
27/07/2013,06:00,184,1.7,11.8,0.4,15.3,83.4,0.000,0.001,0.001,0.000,0.0,,,8
27/07/2013,07:00,185,1.9,12.8,0.5,16.5,78.8,0.000,0.002,0.002,0.000,0.0,,,7
27/07/2013,08:00,162,2.7,15.4,0.9,19.1,70.0,0.000,0.001,0.001,0.000,0.0,,,6
27/07/2013,09:00,155,3.1,15.3,1.0,21.3,62.7,0.000,0.001,0.001,0.000,0.0,,,6
27/07/2013,10:00,151,2.8,18.2,1.0,23.3,54.5,0.000,0.000,0.000,0.000,0.0,,,6
27/07/2013,11:00,131,2.6,28.5,1.2,24.5,48.2,0.000,0.000,0.000,0.000,0.0,,,5
27/07/2013,12:00,108,2.9,29.6,1.3,24.4,49.4,0.000,0.001,0.001,0.000,0.0,,,5
27/07/2013,13:00,98,3.4,22.2,1.5,23.7,53.8,0.000,0.000,0.000,0.000,0.0,,,6
27/07/2013,14:00,100,3.6,20.5,1.5,23.6,56.4,0.000,0.000,0.000,0.000,0.0,,,7
27/07/2013,15:00,115,2.7,26.7,1.3,23.0,57.3,0.000,0.001,0.001,0.000,0.0,,,6
27/07/2013,16:00,115,2.6,22.8,1.1,22.2,59.6,0.000,0.000,0.000,0.000,0.0,,,5
27/07/2013,17:00,129,2.4,21.7,1.1,20.4,69.5,0.000,0.001,0.001,0.000,0.0,,,7
27/07/2013,18:00,150,1.8,14.7,0.6,19.6,69.8,0.000,0.001,0.001,0.000,0.0,,,6
27/07/2013,19:00,152,1.9,16.5,0.6,19.1,73.3,0.000,0.000,0.000,0.000,0.0,,,6
27/07/2013,20:00,153,1.9,15.1,0.6,19.0,75.1,0.000,0.000,0.000,0.000,0.0,,,5
27/07/2013,21:00,161,2.1,13.1,0.6,18.2,79.3,0.000,0.000,0.000,0.000,0.0,,,6
27/07/2013,22:00,170,2.1,12.5,0.5,17.5,79.5,0.000,0.001,0.001,0.000,0.1,,,13
27/07/2013,23:00,168,2.0,11.6,0.5,17.2,80.5,0.000,0.001,0.001,0.000,0.1,,,8
28/07/2013,00:00,163,2.4,12.3,0.6,17.0,81.3,,,,,,,,
28/07/2013,01:00,161,2.8,11.9,0.8,17.0,81.9,0.000,0.000,0.000,0.000,0.0,,,8
28/07/2013,02:00,164,2.3,12.0,0.6,17.0,81.6,0.000,0.000,0.000,0.000,0.0,,,8
28/07/2013,03:00,161,2.1,12.5,0.6,16.3,84.8,0.000,0.000,0.000,0.000,0.0,,,9
28/07/2013,04:00,165,2.0,12.7,0.5,16.2,85.7,0.000,0.000,0.000,0.000,0.0,,,8
28/07/2013,05:00,164,2.2,12.2,0.5,16.5,84.2,0.000,0.000,0.000,0.000,0.0,,,7
28/07/2013,06:00,167,2.0,12.8,0.6,16.5,84.5,0.000,0.000,0.000,0.000,0.0,,,7
28/07/2013,07:00,170,1.8,16.0,0.6,17.6,79.6,0.000,0.000,0.000,0.000,0.0,,,6
28/07/2013,08:00,161,2.7,13.8,0.9,19.2,75.4,0.000,0.000,0.000,0.000,0.0,,,6
28/07/2013,09:00,155,2.8,17.3,0.9,21.0,68.9,0.000,0.000,0.000,0.000,0.0,,,6
28/07/2013,10:00,133,2.4,22.8,1.2,21.9,62.7,0.000,0.001,0.001,0.000,0.0,,,6
28/07/2013,11:00,121,3.1,23.7,1.3,24.0,50.5,0.000,0.000,0.000,0.000,0.0,,,7
28/07/2013,12:00,99,3.2,20.3,1.4,23.4,52.0,0.000,0.000,0.000,0.000,0.0,,,7
28/07/2013,13:00,99,3.7,22.0,1.6,22.7,57.2,0.000,0.000,0.000,0.000,0.0,,,8
28/07/2013,14:00,115,2.6,26.1,1.3,22.2,59.0,0.000,0.002,0.002,0.000,0.0,,,7
28/07/2013,15:00,117,2.6,27.3,1.1,23.0,55.0,0.000,0.000,0.000,0.000,0.0,,,7
28/07/2013,16:00,132,2.2,19.7,1.0,22.6,49.7,0.000,0.000,0.000,0.000,0.0,,,5
28/07/2013,17:00,134,1.8,18.3,0.8,20.3,57.8,0.000,0.001,0.001,0.000,0.0,,,6
28/07/2013,18:00,154,1.3,16.6,0.4,18.7,65.1,0.000,0.002,0.002,0.000,0.0,,,8
28/07/2013,19:00,147,1.4,15.2,0.5,18.0,66.1,0.000,0.000,0.000,0.000,0.0,,,7
28/07/2013,20:00,177,1.6,12.6,0.4,17.4,67.4,0.000,0.000,0.000,0.000,0.0,,,6
28/07/2013,21:00,176,1.9,13.0,0.5,17.1,70.5,0.000,0.000,0.000,0.000,0.0,,,7
28/07/2013,22:00,165,2.4,14.1,0.7,17.2,71.8,0.000,0.000,0.000,0.000,0.0,,,9
28/07/2013,23:00,162,2.7,11.0,0.7,17.0,75.2,0.000,0.000,0.000,0.000,0.0,,,7
29/07/2013,00:00,168,3.1,11.4,0.8,16.8,76.6,,,,,,,,
29/07/2013,01:00,167,2.5,11.5,0.7,16.3,78.9,0.000,0.000,0.000,0.000,0.0,,,5
29/07/2013,02:00,171,2.3,11.9,0.6,16.0,81.2,0.000,0.000,0.000,0.000,0.0,,,5
29/07/2013,03:00,176,2.1,12.9,0.6,16.2,82.7,0.000,0.000,0.000,0.000,0.0,,,5
29/07/2013,04:00,178,2.2,13.9,0.5,15.9,83.8,0.000,0.000,0.000,0.000,0.0,,,5
29/07/2013,05:00,170,2.4,11.3,0.6,16.0,84.6,0.000,0.001,0.001,0.000,0.0,,,5
29/07/2013,06:00,173,2.0,14.3,0.6,16.1,83.9,0.000,0.001,0.001,0.000,0.0,,,6
29/07/2013,07:00,183,2.1,13.7,0.6,17.1,79.9,0.000,0.002,0.002,0.000,0.0,,,7
29/07/2013,08:00,160,2.4,18.8,0.9,19.5,71.8,0.000,0.001,0.001,0.000,0.0,,,8
29/07/2013,09:00,148,2.6,17.2,1.0,21.4,66.4,0.000,0.001,0.001,0.000,0.0,,,7
29/07/2013,10:00,152,2.9,20.6,1.0,23.1,62.7,0.000,0.000,0.000,0.000,0.0,,,6
29/07/2013,11:00,148,2.4,23.0,1.0,23.9,60.3,0.000,0.000,0.000,0.000,0.0,,,7
29/07/2013,12:00,140,2.5,22.9,1.0,22.7,67.1,0.000,0.001,0.001,0.000,0.0,,,7
29/07/2013,13:00,142,2.3,18.5,0.9,21.7,72.5,0.000,0.001,0.001,0.000,0.0,,,6
29/07/2013,14:00,160,2.5,17.0,0.9,19.9,83.6,0.000,0.001,0.001,0.000,0.1,,,6
29/07/2013,15:00,169,2.6,13.9,0.8,19.4,84.8,0.000,0.001,0.001,0.000,0.1,,,6
29/07/2013,16:00,166,2.5,13.9,0.9,19.2,84.3,0.000,0.001,0.001,0.000,0.1,,,7
29/07/2013,17:00,174,2.1,15.4,0.7,18.3,88.1,0.000,0.001,0.001,0.000,0.1,,,7
29/07/2013,18:00,177,2.1,14.2,0.6,17.8,90.1,0.000,0.001,0.001,0.000,0.0,,,7
29/07/2013,19:00,164,2.4,13.6,0.7,17.4,91.5,0.000,0.001,0.001,0.000,0.1,,,6
29/07/2013,20:00,163,1.8,14.0,0.6,17.2,93.1,0.000,0.000,0.000,0.000,0.1,,,7
29/07/2013,21:00,175,1.9,15.2,0.6,17.0,93.6,0.000,0.000,0.000,0.000,0.1,,,7
29/07/2013,22:00,170,2.3,12.7,0.6,16.8,93.3,0.000,0.000,0.000,0.000,0.0,,,7
29/07/2013,23:00,174,1.9,12.9,0.6,17.0,92.1,0.000,0.000,0.000,0.000,0.1,,,7
30/07/2013,00:00,171,1.9,16.1,0.6,17.2,89.4,,,,,,,,
30/07/2013,01:00,186,1.9,13.5,0.6,17.3,86.8,0.000,0.001,0.001,0.000,0.0,,,8
30/07/2013,02:00,185,1.8,12.5,0.4,17.5,83.9,0.000,0.000,0.000,0.000,0.0,,,9
30/07/2013,03:00,177,2.0,14.1,0.5,17.5,82.2,0.000,0.000,0.000,0.000,0.0,,,9
30/07/2013,04:00,172,2.3,13.2,0.6,17.9,78.8,0.000,0.000,0.000,0.000,0.0,,,9
30/07/2013,05:00,173,2.6,13.7,0.7,18.1,76.4,0.000,0.001,0.001,0.000,0.0,,,9
30/07/2013,06:00,181,2.0,12.4,0.5,17.9,76.0,0.000,0.002,0.002,0.000,0.0,,,9
30/07/2013,07:00,182,2.0,14.4,0.7,18.5,74.9,0.000,0.003,0.003,0.000,0.0,,,9
30/07/2013,08:00,165,3.1,14.2,1.0,21.1,66.4,0.000,0.001,0.001,0.000,0.0,,,8
30/07/2013,09:00,169,3.5,13.4,1.0,21.1,66.9,0.000,0.000,0.000,0.000,0.0,,,8
30/07/2013,10:00,166,3.1,17.1,1.0,22.2,64.3,0.000,0.000,0.000,0.000,0.0,,,8
30/07/2013,11:00,155,2.1,19.5,0.8,23.0,61.2,0.000,0.001,0.001,0.000,0.0,,,8
30/07/2013,12:00,163,2.2,23.1,0.8,23.7,57.9,0.000,0.000,0.000,0.000,0.0,,,8
30/07/2013,13:00,152,1.9,24.4,0.7,24.2,54.4,0.000,0.000,0.000,0.000,0.0,,,7
30/07/2013,14:00,179,2.3,26.8,0.9,23.2,58.0,0.000,0.000,0.000,0.000,0.0,,,6
30/07/2013,15:00,192,2.0,18.8,0.8,22.4,58.2,0.000,0.000,0.000,0.000,0.0,,,5
30/07/2013,16:00,182,1.5,17.8,0.7,22.1,58.0,0.000,0.001,0.001,0.000,0.0,,,4
30/07/2013,17:00,205,0.9,17.3,0.3,21.3,63.4,0.000,0.001,0.001,0.000,0.0,,,5
30/07/2013,18:00,116,0.5,56.5,0.5,20.4,71.0,0.000,0.002,0.002,0.000,0.0,,,7
30/07/2013,19:00,156,0.7,15.1,0.3,19.8,74.6,0.000,0.002,0.002,0.000,0.1,,,9
30/07/2013,20:00,179,0.9,12.3,0.2,19.1,75.1,0.000,0.001,0.001,0.000,0.0,,,6
30/07/2013,21:00,182,0.9,11.7,0.2,18.2,78.5,0.000,0.001,0.001,0.000,0.0,,,6
30/07/2013,22:00,191,0.8,15.3,0.3,17.9,78.5,0.000,0.001,0.001,0.000,0.0,,,5
30/07/2013,23:00,198,0.7,11.5,0.2,16.9,81.3,0.000,0.000,0.000,0.000,0.0,,,5
31/07/2013,00:00,199,0.5,45.2,0.4,16.2,83.6,,,,,,,,
31/07/2013,01:00,203,0.7,15.6,0.3,15.2,89.6,0.000,0.000,0.000,0.000,0.0,,,6
31/07/2013,02:00,192,0.8,19.2,0.3,15.1,89.9,0.000,0.000,0.000,0.000,0.0,,,5
31/07/2013,03:00,201,1.0,17.4,0.3,14.9,91.0,0.000,0.001,0.001,0.000,0.0,,,5
31/07/2013,04:00,199,1.2,16.0,0.4,15.0,90.5,0.000,0.001,0.001,0.000,0.0,,,4
31/07/2013,05:00,204,1.9,13.8,0.7,15.6,85.7,0.000,0.002,0.002,0.000,0.0,,,4
31/07/2013,06:00,207,1.0,20.7,0.6,15.1,84.8,0.000,0.001,0.001,0.000,0.0,,,4
31/07/2013,07:00,219,1.1,29.5,0.6,16.4,79.2,0.002,0.006,0.007,0.001,0.0,,,6
31/07/2013,08:00,209,1.4,23.9,0.6,17.6,75.0,0.002,0.003,0.005,0.000,0.0,,,5
31/07/2013,09:00,189,1.5,24.1,0.7,20.4,63.3,0.000,0.001,0.001,0.001,0.0,,,5
31/07/2013,10:00,188,1.5,30.5,0.8,22.3,52.7,0.000,0.000,0.000,0.000,0.0,,,4
31/07/2013,11:00,137,1.6,30.3,0.7,24.6,42.7,0.000,0.001,0.001,0.000,0.0,,,3
31/07/2013,12:00,163,1.0,62.7,0.8,25.1,41.0,0.000,0.000,0.000,0.000,0.0,,,3
31/07/2013,13:00,6,1.3,173.6,1.2,24.3,45.2,0.000,0.001,0.001,0.001,0.0,,,3
31/07/2013,14:00,42,2.3,27.0,1.0,23.3,49.6,0.000,0.000,0.000,0.001,0.0,,,2
31/07/2013,15:00,52,2.4,17.6,0.9,21.5,65.6,0.000,0.001,0.001,0.001,0.0,,,5
31/07/2013,16:00,55,1.9,18.6,0.7,20.5,69.7,0.000,0.001,0.001,0.001,0.0,,,5
31/07/2013,17:00,51,0.9,43.3,0.6,19.2,75.7,0.000,0.001,0.001,0.000,0.0,,,5
31/07/2013,18:00,201,0.1,107.9,0.1,17.6,83.3,0.000,0.001,0.001,0.000,0.1,,,6
31/07/2013,19:00,201,0.4,19.9,0.1,17.0,86.5,0.000,0.006,0.006,0.000,0.1,,,16
31/07/2013,20:00,239,0.4,32.4,0.2,16.0,88.5,0.000,0.003,0.003,0.000,0.1,,,7
31/07/2013,21:00,193,0.7,18.8,0.3,15.1,90.6,0.000,0.002,0.002,0.000,0.1,,,6
31/07/2013,22:00,183,1.1,10.0,0.3,15.8,86.7,0.000,0.002,0.002,0.000,0.1,,,6
31/07/2013,23:00,177,0.8,17.5,0.3,15.9,84.0,0.000,0.001,0.001,0.000,0.1,,,7
01/08/2013,00:00,178,0.6,26.4,0.3,14.1,88.8,,,,,,,,
01/08/2013,01:00,137,0.1,101.7,0.2,13.7,91.6,0.000,0.001,0.001,0.000,0.0,,,6
01/08/2013,02:00,172,0.4,102.0,0.5,13.3,92.3,0.000,0.001,0.001,0.000,0.0,,,5
01/08/2013,03:00,186,0.2,115.2,0.3,12.9,92.2,0.000,0.000,0.000,0.000,0.0,,,5
01/08/2013,04:00,188,0.6,16.3,0.3,12.7,91.8,0.000,0.004,0.004,0.000,0.1,,,6
01/08/2013,05:00,194,0.5,79.7,0.5,13.0,89.5,0.000,0.003,0.003,0.000,0.0,,,6
01/08/2013,06:00,183,0.3,59.3,0.3,12.4,91.3,0.001,0.005,0.006,0.000,0.1,,,6
01/08/2013,07:00,174,0.9,42.5,0.6,14.9,85.7,0.000,0.003,0.003,0.000,0.1,,,6
01/08/2013,08:00,180,1.8,15.6,0.6,18.1,72.0,0.001,0.002,0.003,0.000,0.0,,,5
01/08/2013,09:00,168,2.5,20.6,0.9,21.1,61.8,0.001,0.001,0.002,0.000,0.0,,,4
01/08/2013,10:00,141,2.1,22.1,0.9,24.1,51.8,0.000,0.000,0.000,0.000,0.0,,,4
01/08/2013,11:00,128,1.6,40.3,0.9,24.6,50.0,0.000,0.000,0.000,0.000,0.0,,,4
01/08/2013,12:00,41,2.5,19.2,0.8,22.6,60.4,0.000,0.001,0.001,0.001,0.0,,,5
01/08/2013,13:00,44,2.7,18.7,0.9,22.3,67.2,0.000,0.001,0.001,0.001,0.0,,,11
01/08/2013,14:00,56,3.1,17.2,1.0,22.3,69.0,0.000,0.001,0.001,0.001,0.0,,,7
01/08/2013,15:00,63,2.7,17.0,0.9,22.4,67.5,0.000,0.000,0.000,0.000,0.0,,,9
01/08/2013,16:00,71,3.0,14.5,1.1,20.9,75.5,0.000,0.002,0.002,0.001,0.1,,,8
01/08/2013,17:00,80,2.1,18.8,0.9,19.9,78.4,0.000,0.000,0.000,0.000,0.0,,,9
01/08/2013,18:00,94,1.8,20.7,0.8,19.6,81.1,0.000,0.000,0.000,0.000,0.1,,,10
01/08/2013,19:00,128,1.1,26.8,0.6,19.0,82.7,0.000,0.001,0.001,0.000,0.1,,,11
01/08/2013,20:00,164,1.1,8.5,0.3,17.9,84.6,0.000,0.001,0.001,0.000,0.1,,,9
01/08/2013,21:00,181,1.0,13.9,0.2,17.6,81.2,0.000,0.001,0.001,0.000,0.0,,,8
01/08/2013,22:00,190,1.1,12.0,0.2,17.6,79.8,0.000,0.001,0.001,0.000,0.0,,,7
01/08/2013,23:00,193,1.0,10.7,0.2,17.3,80.7,0.000,0.000,0.000,0.000,0.0,,,8
02/08/2013,00:00,189,1.1,11.2,0.3,17.0,82.5,,,,,,,,
02/08/2013,01:00,191,1.1,11.3,0.3,16.6,84.0,0.000,0.000,0.000,0.000,0.0,,,9
02/08/2013,02:00,187,1.2,13.5,0.3,16.6,83.0,0.000,0.000,0.000,0.000,0.0,,,9
02/08/2013,03:00,193,0.6,46.7,0.4,15.1,86.7,0.000,0.000,0.000,0.000,0.0,,,9
02/08/2013,04:00,193,0.5,36.8,0.3,14.2,91.7,0.000,0.001,0.001,0.000,0.0,,,9
02/08/2013,05:00,185,1.1,13.4,0.3,14.6,89.9,0.000,0.004,0.004,0.000,0.1,,,8
02/08/2013,06:00,184,1.1,14.8,0.4,15.0,88.5,0.000,0.003,0.003,0.000,0.1,,,8
02/08/2013,07:00,182,1.9,10.7,0.5,16.6,85.0,0.000,0.001,0.001,0.000,0.0,,,7
02/08/2013,08:00,178,1.9,14.3,0.6,18.2,81.0,0.001,0.002,0.003,0.000,0.1,,,7
02/08/2013,09:00,150,1.4,27.1,0.5,22.1,69.4,0.001,0.001,0.002,0.000,0.0,,,7
02/08/2013,10:00,93,1.4,43.0,0.8,23.9,61.2,0.000,0.000,0.000,0.000,0.0,,,7
02/08/2013,11:00,50,2.5,20.3,0.8,22.8,68.2,0.000,0.000,0.000,0.000,0.1,,,7
02/08/2013,12:00,44,2.6,19.2,0.9,22.4,71.0,0.000,0.000,0.000,0.000,0.1,,,9
02/08/2013,13:00,50,2.9,20.8,1.0,22.1,73.9,0.001,0.002,0.002,0.002,0.1,,,9
02/08/2013,14:00,47,2.9,21.5,0.9,21.9,74.0,0.001,0.002,0.002,0.003,0.1,,,7
02/08/2013,15:00,51,2.3,20.4,0.9,21.9,72.3,0.000,0.001,0.001,0.001,0.1,,,6
02/08/2013,16:00,59,2.4,17.8,0.9,20.9,78.1,0.000,0.001,0.001,0.001,0.1,,,7
02/08/2013,17:00,62,1.9,17.2,0.7,19.7,84.3,0.000,0.001,0.001,0.000,0.1,,,8
02/08/2013,18:00,56,1.5,21.3,0.7,19.7,85.4,0.000,0.001,0.001,0.000,0.1,,,8
02/08/2013,19:00,48,1.1,23.2,0.5,19.5,86.5,0.000,0.001,0.001,0.001,0.1,,,8
02/08/2013,20:00,29,0.5,52.2,0.3,18.8,88.8,0.000,0.002,0.002,0.001,0.1,,,10
02/08/2013,21:00,193,0.2,63.2,0.2,18.0,91.3,0.000,0.001,0.001,0.000,0.1,,,16
02/08/2013,22:00,196,0.2,34.4,0.1,16.8,92.6,0.000,0.002,0.002,0.000,0.2,,,22
02/08/2013,23:00,215,0.2,49.3,0.1,16.3,93.7,0.000,0.001,0.001,0.000,0.1,,,20
03/08/2013,00:00,206,0.4,42.1,0.3,15.8,94.3,,,,,,,,
03/08/2013,01:00,205,0.4,32.7,0.2,16.1,94.8,0.000,0.001,0.001,0.000,0.1,,,8
03/08/2013,02:00,130,0.2,58.4,0.2,16.0,94.8,0.000,0.002,0.002,0.000,0.1,,,7
03/08/2013,03:00,219,0.5,58.8,0.4,15.8,95.2,0.000,0.003,0.003,0.000,0.1,,,7
03/08/2013,04:00,217,0.9,20.1,0.4,16.1,95.2,0.000,0.003,0.003,0.000,0.1,,,9
03/08/2013,05:00,219,0.9,17.3,0.4,15.8,95.1,0.000,0.002,0.002,0.000,0.1,,,10
03/08/2013,06:00,228,0.3,97.1,0.4,15.2,95.2,0.000,0.003,0.003,0.000,0.1,,,12
03/08/2013,07:00,226,1.5,16.1,0.6,16.6,93.8,0.000,0.004,0.004,0.001,0.1,,,12
03/08/2013,08:00,198,1.0,26.9,0.5,18.2,88.0,0.001,0.003,0.004,0.001,0.1,,,11
03/08/2013,09:00,222,1.2,33.3,0.6,20.6,77.1,0.001,0.002,0.003,0.001,0.1,,,9
03/08/2013,10:00,236,0.8,59.9,0.6,23.8,60.1,0.000,0.001,0.001,0.001,0.1,,,7
03/08/2013,11:00,297,1.1,58.9,0.8,25.3,50.7,0.000,0.000,0.000,0.001,0.0,,,10
03/08/2013,12:00,32,2.2,42.7,1.1,24.6,58.0,0.001,0.004,0.005,0.004,0.1,,,10
03/08/2013,13:00,41,2.4,23.3,0.8,22.9,67.0,0.004,0.010,0.013,0.007,0.1,,,10
03/08/2013,14:00,42,1.8,26.7,0.7,21.7,76.0,0.001,0.007,0.008,0.003,0.1,,,10
03/08/2013,15:00,4,1.9,24.8,0.8,21.3,76.3,0.001,0.004,0.005,0.002,0.1,,,10
03/08/2013,16:00,6,1.9,173.5,0.9,21.2,78.3,0.000,0.000,0.000,0.001,0.1,,,8
03/08/2013,17:00,4,0.6,165.8,0.5,19.9,80.0,0.000,0.001,0.001,0.000,0.1,,,13
03/08/2013,18:00,303,0.3,61.9,0.3,18.6,83.7,0.000,0.003,0.003,0.001,0.1,,,14
03/08/2013,19:00,196,0.1,104.6,0.2,17.9,87.2,0.000,0.002,0.002,0.000,0.3,,,43
03/08/2013,20:00,237,0.6,64.3,0.7,17.2,88.9,0.000,0.006,0.006,0.003,0.3,,,45
03/08/2013,21:00,198,0.3,84.7,0.3,16.5,87.4,0.000,0.010,0.010,0.002,0.2,,,18
03/08/2013,22:00,201,0.3,47.3,0.3,15.7,88.3,0.000,0.015,0.015,0.002,0.2,,,18
03/08/2013,23:00,210,0.3,43.2,0.3,15.2,89.5,0.001,0.010,0.011,0.001,0.2,,,16
04/08/2013,00:00,188,0.3,60.8,0.2,14.4,91.4,,,,,,,,
04/08/2013,01:00,187,0.4,53.1,0.2,14.0,93.0,0.000,0.003,0.003,0.001,0.2,,,9
04/08/2013,02:00,176,0.5,23.8,0.3,13.5,93.7,0.000,0.002,0.002,0.000,0.1,,,10
04/08/2013,03:00,208,0.4,43.2,0.2,12.7,94.1,0.000,0.002,0.002,0.000,0.1,,,9
04/08/2013,04:00,193,0.4,48.5,0.3,12.6,94.5,0.000,0.001,0.001,0.000,0.1,,,8
04/08/2013,05:00,197,0.5,30.3,0.2,11.8,93.8,0.000,0.002,0.002,0.000,0.1,,,8
04/08/2013,06:00,189,0.4,44.3,0.3,11.4,92.3,0.000,0.002,0.002,0.000,0.1,,,7
04/08/2013,07:00,159,0.2,87.4,0.2,13.6,85.1,0.000,0.001,0.001,0.000,0.1,,,6
04/08/2013,08:00,145,0.7,24.3,0.3,17.5,65.5,0.001,0.002,0.002,0.001,0.1,,,7
04/08/2013,09:00,141,1.0,29.8,0.4,21.4,45.8,0.000,0.001,0.001,0.000,0.0,,,7
04/08/2013,10:00,80,1.0,52.6,0.7,23.8,37.7,0.000,0.001,0.001,0.000,0.0,,,7
04/08/2013,11:00,43,2.1,26.8,0.7,22.1,44.5,0.000,0.001,0.001,0.000,0.0,,,8
04/08/2013,12:00,43,2.5,20.5,0.9,21.8,48.9,0.000,0.000,0.000,0.001,0.0,,,7
04/08/2013,13:00,47,2.9,22.8,0.9,22.0,50.1,0.001,0.002,0.003,0.003,0.0,,,8
04/08/2013,14:00,47,2.9,19.6,0.9,22.1,48.0,0.000,0.001,0.001,0.002,0.0,,,7
04/08/2013,15:00,43,2.5,21.9,1.0,21.9,48.4,0.000,0.001,0.001,0.001,0.1,,,6
04/08/2013,16:00,40,2.0,20.0,0.8,20.8,53.3,0.000,0.001,0.001,0.001,0.0,,,6
04/08/2013,17:00,27,1.3,19.7,0.6,19.5,60.1,0.000,0.002,0.002,0.001,0.1,,,7
04/08/2013,18:00,20,0.9,170.1,0.4,18.6,65.3,0.000,0.002,0.002,0.001,0.1,,,7
04/08/2013,19:00,203,0.4,23.6,0.2,17.2,72.2,0.000,0.002,0.002,0.001,0.1,,,9
04/08/2013,20:00,190,0.5,20.4,0.2,15.7,78.6,0.000,0.002,0.002,0.001,0.1,,,9
04/08/2013,21:00,194,0.4,30.4,0.2,14.2,82.2,0.000,0.002,0.002,0.000,0.1,,,7
04/08/2013,22:00,193,0.5,25.6,0.2,13.8,83.0,0.000,0.001,0.001,0.000,0.1,,,5
