Date,Time,Wind Direction,Wind Speed (m/s),Wind Sigma Theta (deg),Wind Speed Std Dev (m/s),Air Temperature (degC),Relative Humidity (%RH),Rainfall (mm),Barometric Pressure (hPa),Nitric Oxide (NO) (ppm),Nitrogen Dioxide (NO2) (ppm),Total Oxides of Nitrogen (NOx) (ppm),Sulfur Dioxide (SO2) (ppm),PM10 (µg/m^3),PM2.5 (µg/m^3),Visibility-reducing particles (Mm^-1)
20/04/2010,12:00,120,5.8,16.5,1.7,26.4,59.1,0.0,1012,0.003,0.002,0.005,0.000,14.4,1.6,10
20/04/2010,13:00,108,5.7,18.7,1.8,26.2,60.3,0.0,1012,0.000,0.001,0.001,0.000,20.1,1.2,8
20/04/2010,14:00,103,7.7,9.8,1.4,26.3,59.0,0.0,1011,0.005,0.005,0.010,0.000,51.4,10.1,16
20/04/2010,15:00,104,7.6,8.9,1.3,26.1,58.9,0.0,1011,0.010,0.008,0.017,0.000,81.7,7.2,15
20/04/2010,16:00,105,6.5,8.3,1.4,25.8,60.6,0.0,1012,0.011,0.009,0.020,0.000,66.0,10.9,18
20/04/2010,17:00,111,4.2,12.0,1.8,24.1,69.9,0.9,1012,0.001,0.004,0.004,0.001,49.7,7.9,10
20/04/2010,18:00,142,1.9,14.3,0.6,23.6,72.0,0.0,1013,0.001,0.005,0.006,0.000,18.6,6.4,10
20/04/2010,19:00,141,3.0,14.5,1.2,22.9,74.3,0.0,1013,0.000,0.001,0.001,0.000,12.5,4.0,7
20/04/2010,20:00,141,2.5,15.6,1.1,22.1,80.5,0.3,1014,0.000,0.001,0.001,0.000,5.8,2.9,7
20/04/2010,21:00,150,2.0,13.2,0.6,21.7,82.3,0.0,1014,0.000,0.001,0.001,0.000,7.7,3.0,8
20/04/2010,22:00,158,2.3,12.6,0.7,21.8,80.5,0.0,1013,0.000,0.000,0.000,0.000,8.2,3.2,8
20/04/2010,23:00,142,2.4,15.5,0.9,22.0,79.7,0.0,1013,0.000,0.000,0.000,0.000,9.1,2.4,9
21/04/2010,00:00,146,2.4,17.3,0.9,21.9,78.0,0.0,1013,,,,,10.4,4.3,
21/04/2010,01:00,152,2.5,15.1,1.0,21.8,79.5,0.0,1013,0.000,0.000,0.000,0.000,2.4,-2.2,8
21/04/2010,02:00,142,2.9,13.4,0.9,21.7,79.3,0.0,1012,0.000,0.000,0.000,0.000,7.7,1.5,8
21/04/2010,03:00,147,2.8,14.6,0.9,21.6,79.6,0.0,1012,0.000,0.000,0.000,0.000,11.8,4.8,9
21/04/2010,04:00,153,2.7,15.0,1.0,21.5,78.8,0.0,1012,0.000,0.000,0.000,0.000,14.2,4.8,9
21/04/2010,05:00,153,2.5,16.0,0.8,21.5,78.2,0.0,1013,0.000,0.001,0.001,0.000,12.7,2.7,9
21/04/2010,06:00,149,3.0,13.8,1.0,21.6,77.8,0.0,1013,0.001,0.001,0.002,0.000,12.1,3.1,8
21/04/2010,07:00,143,3.7,14.5,1.1,22.4,74.5,0.0,1014,0.000,0.001,0.001,0.000,17.7,4.8,14
21/04/2010,08:00,137,4.1,15.2,1.2,23.7,69.7,0.0,1014,0.001,0.001,0.002,0.000,24.3,5.1,10
21/04/2010,09:00,135,4.2,16.6,1.3,24.9,64.9,0.0,1014,0.001,0.001,0.002,0.000,25.0,8.4,9
21/04/2010,10:00,124,4.5,14.2,1.3,25.9,61.4,0.0,1014,0.000,0.000,0.000,0.000,18.9,4.0,8
21/04/2010,11:00,120,4.6,16.1,1.3,26.2,60.7,0.0,1013,0.004,0.003,0.007,0.000,14.5,-1.6,10
21/04/2010,12:00,111,4.6,21.6,1.5,27.0,55.9,0.0,1012,0.002,0.003,0.005,0.001,17.2,4.7,9
21/04/2010,13:00,93,6.1,12.1,1.1,27.0,57.1,0.0,1012,0.002,0.002,0.004,0.001,35.1,7.9,11
21/04/2010,14:00,96,6.1,10.7,1.2,27.1,58.4,0.0,1011,0.005,0.005,0.010,0.001,44.3,9.4,13
21/04/2010,15:00,94,6.0,10.7,1.1,26.6,60.8,0.0,1012,0.007,0.007,0.014,0.001,60.7,13.3,15
21/04/2010,16:00,101,6.4,7.5,1.1,25.9,65.5,0.0,1012,0.012,0.010,0.022,0.001,67.5,13.3,17
21/04/2010,17:00,106,5.9,9.2,1.3,25.1,70.4,0.0,1013,0.000,0.003,0.003,0.000,34.9,6.9,10
21/04/2010,18:00,127,3.9,13.5,1.4,24.6,72.0,0.0,1013,0.000,0.001,0.000,0.001,14.5,3.4,10
21/04/2010,19:00,134,2.8,15.4,1.0,24.1,73.1,0.0,1014,0.000,0.000,0.000,0.001,14.9,6.7,9
21/04/2010,20:00,136,2.7,17.2,1.0,23.8,73.3,0.0,1014,0.000,0.000,0.000,0.000,13.4,5.4,9
21/04/2010,21:00,144,3.4,14.9,1.2,23.0,78.1,0.0,1014,0.000,0.000,0.000,0.000,9.7,1.7,8
21/04/2010,22:00,140,3.3,15.4,1.1,22.5,80.9,0.0,1014,0.000,0.000,0.000,0.000,6.4,2.3,7
21/04/2010,23:00,142,3.3,15.8,1.3,21.8,85.0,0.0,1014,0.000,0.000,0.000,0.000,7.3,3.6,5
22/04/2010,00:00,131,3.9,13.0,1.3,22.0,82.7,0.0,1014,,,,,2.3,0.2,
22/04/2010,01:00,146,3.3,14.2,1.1,21.6,85.8,0.0,1013,0.000,0.000,0.000,0.000,1.8,1.6,4
22/04/2010,02:00,141,3.4,14.3,1.1,21.4,87.0,0.0,1013,0.000,0.000,0.000,0.000,4.2,4.5,2
22/04/2010,03:00,143,3.7,16.4,1.1,21.2,86.6,0.4,1013,0.000,0.000,0.000,0.000,-0.2,0.3,1
22/04/2010,04:00,137,3.3,14.4,1.1,21.0,87.3,0.1,1013,0.000,0.000,0.000,0.000,-2.3,-1.9,2
22/04/2010,05:00,138,3.0,13.2,1.0,20.9,88.2,0.0,1014,0.000,0.001,0.000,0.000,1.2,1.4,4
22/04/2010,06:00,131,2.9,11.9,0.8,20.9,88.7,0.2,1014,0.000,0.002,0.002,0.000,7.1,5.9,6
22/04/2010,07:00,144,2.4,17.0,0.8,21.5,86.1,0.0,1015,0.001,0.002,0.003,0.000,3.4,0.7,7
22/04/2010,08:00,129,3.2,16.9,1.0,22.6,82.8,0.0,1016,0.002,0.003,0.005,0.000,6.6,3.3,7
22/04/2010,09:00,136,3.2,15.3,1.0,23.6,78.8,0.0,1016,0.000,0.001,0.001,0.000,7.7,3.6,8
22/04/2010,10:00,129,4.1,14.6,1.3,23.6,78.9,0.0,1015,0.001,0.000,0.001,0.000,11.6,6.7,8
22/04/2010,11:00,129,4.2,14.7,1.2,24.7,72.5,0.0,1015,0.001,0.001,0.002,0.000,12.7,7.1,10
22/04/2010,12:00,107,5.5,14.1,1.5,25.4,68.3,0.0,1014,0.004,0.003,0.007,0.000,12.4,3.1,10
22/04/2010,13:00,113,5.0,16.6,1.6,25.9,64.3,0.0,1014,0.003,0.003,0.005,0.002,16.6,4.0,11
22/04/2010,14:00,122,4.8,13.0,1.2,26.3,62.2,0.0,1013,0.001,0.001,0.002,0.003,21.9,6.4,10
22/04/2010,15:00,117,5.6,12.9,1.3,26.0,63.1,0.0,1013,0.002,0.003,0.005,0.001,21.7,4.4,11
22/04/2010,16:00,124,4.8,12.1,1.4,25.9,62.0,0.0,1013,0.001,0.002,0.002,0.000,19.0,4.7,10
22/04/2010,17:00,125,3.9,12.5,1.3,25.1,63.5,0.0,1013,0.001,0.002,0.002,0.000,18.7,6.1,10
22/04/2010,18:00,126,3.5,11.9,1.2,24.6,63.3,0.0,1014,0.000,0.002,0.001,0.000,18.0,5.9,9
22/04/2010,19:00,137,2.3,18.5,1.0,23.9,64.2,0.0,1015,0.000,0.002,0.002,0.000,14.7,4.1,9
22/04/2010,20:00,126,3.4,14.0,1.0,23.7,66.2,0.0,1015,0.000,0.000,0.000,0.000,11.0,1.0,8
22/04/2010,21:00,133,2.9,13.4,1.0,23.5,67.8,0.0,1016,0.000,0.000,0.000,0.000,10.7,0.7,8
22/04/2010,22:00,139,3.2,14.2,1.0,23.3,69.8,0.0,1015,0.000,0.000,0.000,0.000,10.7,0.1,9
22/04/2010,23:00,147,2.8,15.7,1.0,23.0,70.7,0.0,1015,0.000,0.000,0.000,0.000,10.8,-0.2,9
23/04/2010,00:00,144,2.9,15.0,1.0,23.1,71.9,0.0,1014,,,,,14.1,2.7,
23/04/2010,01:00,151,2.9,15.2,1.0,22.8,75.3,0.0,1014,0.000,0.000,0.000,0.000,11.6,1.7,9
23/04/2010,02:00,151,2.7,15.7,1.0,22.7,76.3,0.0,1014,0.000,0.000,0.000,0.000,11.7,2.9,8
23/04/2010,03:00,147,2.7,16.5,0.9,22.7,76.7,0.0,1013,0.000,0.000,0.000,0.000,10.0,1.4,8
23/04/2010,04:00,151,2.6,16.0,0.9,22.6,76.9,0.0,1014,0.000,0.000,0.000,0.000,9.9,2.5,8
23/04/2010,05:00,141,2.8,15.1,0.9,22.6,77.4,0.0,1014,0.000,0.000,0.000,0.000,11.5,4.0,8
23/04/2010,06:00,143,2.9,16.0,1.1,22.4,77.8,0.0,1015,0.000,0.001,0.001,0.000,8.2,0.5,8
23/04/2010,07:00,143,3.4,14.6,1.2,22.6,76.5,0.0,1015,0.000,0.001,0.000,0.000,10.2,3.2,7
23/04/2010,08:00,143,3.5,14.4,1.1,23.5,72.0,0.0,1016,0.000,0.001,0.001,0.000,13.0,5.6,7
23/04/2010,09:00,128,4.0,14.9,1.4,24.6,67.4,0.0,1016,0.000,0.001,0.001,0.000,14.7,4.5,8
23/04/2010,10:00,123,4.4,14.6,1.2,25.4,64.6,0.0,1015,0.000,0.001,0.001,0.000,13.3,-0.1,8
23/04/2010,11:00,123,4.3,15.1,1.3,25.8,63.2,0.0,1015,0.002,0.001,0.003,0.000,19.5,3.6,8
23/04/2010,12:00,117,4.2,18.1,1.4,25.0,68.4,0.0,1014,0.002,0.001,0.003,0.000,13.2,3.1,9
23/04/2010,13:00,128,3.3,20.4,1.2,26.0,64.8,0.0,1013,0.001,0.001,0.002,0.001,16.2,6.5,8
23/04/2010,14:00,105,4.7,12.0,1.5,26.0,63.3,0.0,1013,0.003,0.003,0.005,0.001,34.6,8.1,12
23/04/2010,15:00,98,5.1,11.2,1.9,25.9,65.6,0.0,1013,0.000,0.002,0.002,0.001,26.0,6.7,9
23/04/2010,16:00,99,5.2,10.4,0.9,25.6,66.6,0.0,1013,0.000,0.002,0.002,0.000,21.4,9.4,9
23/04/2010,17:00,104,4.0,8.0,0.8,25.1,68.9,0.0,1014,0.000,0.002,0.002,0.000,22.3,10.2,9
23/04/2010,18:00,112,3.1,8.0,0.6,24.7,72.1,0.0,1014,0.000,0.002,0.002,0.000,19.6,7.9,10
23/04/2010,19:00,114,3.4,9.7,0.7,24.4,69.7,0.0,1015,0.000,0.001,0.001,0.000,18.0,7.1,8
23/04/2010,20:00,115,3.2,9.8,0.8,23.9,73.4,0.0,1015,0.000,0.000,0.000,0.000,13.2,5.2,8
23/04/2010,21:00,125,2.4,14.5,1.0,23.3,75.8,0.0,1015,0.000,0.000,0.000,0.000,9.2,2.1,7
23/04/2010,22:00,136,2.0,16.9,0.7,22.8,78.3,0.0,1015,0.000,0.000,0.000,0.000,12.2,5.8,7
23/04/2010,23:00,149,1.7,15.8,0.6,22.4,79.5,0.0,1015,0.000,0.000,0.000,0.000,9.8,4.0,7
24/04/2010,00:00,157,2.2,13.2,0.7,22.1,80.2,0.0,1014,,,,,6.6,1.5,
24/04/2010,01:00,157,2.2,15.1,0.8,22.1,79.5,0.0,1014,0.000,0.000,0.000,0.000,4.4,-0.2,6
24/04/2010,02:00,192,1.7,13.6,0.5,21.2,83.2,0.0,1013,0.000,0.000,0.000,0.000,6.4,1.8,6
