Date,Time,Wind Direction,Wind Speed (m/s),Wind Sigma Theta (deg),Wind Speed Std Dev (m/s),Air Temperature (degC),Relative Humidity (%RH),Rainfall (mm),Solar Radiation (w/m^2),Barometric Pressure (hPa),Nitric Oxide (NO) (ppm),Nitrogen Dioxide (NO2) (ppm),Total Oxides of Nitrogen (NOx) (ppm),Sulfur Dioxide (SO2) (ppm),PM10 (µg/m^3),PM2.5 (µg/m^3),Visibility-reducing particles (Mm^-1)
25/10/2010,19:00,70,1.5,14.4,0.6,23.3,79.4,0.0,0,1014,0.002,0.002,0.004,0.000,15.3,5.1,7
25/10/2010,20:00,74,1.5,18.7,0.6,23.2,80.7,0.0,0,1014,0.002,0.003,0.005,0.000,9.4,-1.4,8
25/10/2010,21:00,74,1.9,12.9,0.6,23.1,82.2,0.0,0,1015,0.000,0.000,0.000,0.000,15.2,0.3,8
25/10/2010,22:00,74,2.1,12.6,0.7,23.2,82.7,0.0,0,1014,0.001,0.000,0.000,0.000,13.8,0.4,6
25/10/2010,23:00,84,0.9,71.7,0.9,23.2,83.0,0.0,0,1015,0.001,0.003,0.004,0.001,4.6,-1.7,6
26/10/2010,00:00,238,1.2,16.1,0.5,22.4,84.6,0.0,0,1014,,,,,8.2,2.3,
26/10/2010,01:00,180,0.9,57.6,0.6,21.9,86.1,0.0,0,1013,0.001,0.001,0.002,0.001,5.5,0.7,6
26/10/2010,02:00,179,0.8,46.5,0.7,21.7,85.4,0.0,0,1013,0.000,0.000,0.000,0.000,8.4,4.2,6
26/10/2010,03:00,163,0.5,101.1,0.7,21.6,84.4,0.0,0,1013,0.001,0.001,0.001,0.001,7.6,4.1,6
26/10/2010,04:00,174,1.6,16.1,0.5,21.0,85.8,0.0,0,1014,0.001,0.005,0.006,0.001,7.2,1.9,6
26/10/2010,05:00,181,1.6,15.7,0.5,20.9,86.9,0.0,32,1014,0.007,0.008,0.015,0.000,10.3,5.3,8
26/10/2010,06:00,169,2.4,16.6,0.8,22.4,80.8,0.0,240,1015,0.009,0.008,0.017,0.001,15.8,10.1,11
26/10/2010,07:00,145,2.2,22.5,0.8,23.9,74.0,0.0,429,1015,0.010,0.006,0.016,0.008,21.1,12.9,9
26/10/2010,08:00,129,3.1,14.6,0.9,24.8,68.4,0.0,722,1015,0.009,0.005,0.014,0.002,18.4,13.8,7
26/10/2010,09:00,97,2.7,23.2,1.0,25.6,64.6,0.0,871,1016,0.012,0.006,0.018,0.003,16.4,10.4,8
26/10/2010,10:00,80,3.2,16.7,1.0,26.0,62.8,0.0,1024,1015,0.009,0.004,0.013,0.002,19.1,9.5,8
26/10/2010,11:00,55,3.2,15.6,1.1,26.0,62.7,0.0,1051,1015,0.003,0.002,0.005,0.002,20.4,4.1,9
26/10/2010,12:00,62,3.3,17.9,1.2,26.0,62.8,0.0,1012,1014,0.002,0.001,0.003,0.001,6.7,-2.0,7
26/10/2010,13:00,68,3.6,14.4,1.3,26.1,60.6,0.0,919,1013,0.003,0.002,0.005,0.001,18.5,11.6,7
26/10/2010,14:00,67,2.9,16.3,1.1,26.1,60.4,0.0,749,1012,0.005,0.004,0.009,0.002,7.3,0.9,7
26/10/2010,15:00,71,3.3,13.1,1.0,25.2,65.1,0.0,322,1012,0.006,0.003,0.008,0.001,7.2,2.1,6
26/10/2010,16:00,71,2.7,13.4,0.9,24.7,69.6,0.0,195,1012,0.008,0.004,0.012,0.001,8.2,3.6,6
26/10/2010,17:00,73,2.7,11.5,0.8,24.2,71.2,0.0,54,1013,0.004,0.003,0.007,0.001,6.3,1.9,5
26/10/2010,18:00,70,2.2,12.9,0.8,23.8,73.9,0.0,1,1013,0.005,0.004,0.008,0.001,8.3,3.4,5
26/10/2010,19:00,80,2.5,11.1,0.7,23.6,76.2,0.0,0,1014,0.007,0.004,0.011,0.001,8.6,1.9,8
26/10/2010,20:00,76,2.8,11.9,0.8,23.5,79.7,0.0,0,1014,0.000,0.001,0.001,0.001,14.1,2.2,7
26/10/2010,21:00,83,2.4,15.2,0.8,23.4,77.9,0.0,0,1014,0.002,0.001,0.003,0.001,10.4,1.5,6
26/10/2010,22:00,91,2.0,19.7,0.7,23.5,79.6,0.0,0,1014,0.002,0.002,0.004,0.001,13.3,4.9,6
26/10/2010,23:00,143,1.8,27.4,0.8,23.4,80.1,0.0,0,1014,0.000,0.000,0.000,0.001,13.6,3.4,6
27/10/2010,00:00,176,1.5,19.0,0.6,22.7,82.1,0.0,0,1013,,,,,,,
27/10/2010,01:00,175,2.2,14.0,0.7,22.4,81.3,0.0,0,1013,0.000,0.000,0.000,0.001,5.1,0.3,6
27/10/2010,02:00,169,1.8,18.4,0.7,22.4,80.1,0.0,0,1013,0.000,0.000,0.000,0.001,6.4,1.5,6
27/10/2010,03:00,173,1.4,19.5,0.5,22.4,79.8,0.0,0,1013,0.000,0.002,0.002,0.001,5.7,1.1,6
27/10/2010,04:00,165,1.6,17.2,0.6,22.2,80.5,0.0,0,1013,0.001,0.001,0.002,0.001,8.0,3.8,7
27/10/2010,05:00,162,2.0,17.4,0.7,22.1,81.6,0.0,13,1013,0.009,0.008,0.016,0.001,2.4,-3.2,9
27/10/2010,06:00,158,2.1,16.6,0.7,22.3,80.5,0.0,74,1014,0.015,0.010,0.024,0.001,6.2,-0.6,11
27/10/2010,07:00,154,2.2,21.1,0.9,23.4,75.1,0.0,366,1014,0.012,0.006,0.018,0.005,6.7,-1.4,9
27/10/2010,08:00,123,2.7,19.2,1.0,24.7,67.0,0.0,640,1014,0.010,0.005,0.014,0.005,10.2,2.1,8
27/10/2010,09:00,116,2.3,22.7,0.9,25.3,65.0,0.0,773,1014,0.012,0.006,0.017,0.002,17.4,10.7,10
27/10/2010,10:00,112,2.4,26.4,1.0,26.3,59.5,0.0,935,1013,0.011,0.006,0.017,0.007,16.8,7.4,10
27/10/2010,11:00,64,3.6,15.6,1.4,26.1,63.4,0.0,815,1013,0.004,0.002,0.005,0.002,19.7,10.6,9
27/10/2010,12:00,63,3.3,15.8,1.3,25.6,66.5,0.0,780,1012,0.004,0.002,0.006,0.002,28.6,15.8,9
27/10/2010,13:00,69,3.7,13.6,1.3,25.3,67.2,0.0,677,1012,0.003,0.002,0.004,0.002,22.9,13.7,9
27/10/2010,14:00,69,3.3,17.7,1.3,25.6,64.7,0.0,774,1011,0.008,0.004,0.012,0.002,20.3,10.1,9
27/10/2010,15:00,73,3.2,15.6,1.1,25.3,64.7,0.0,340,1011,0.009,0.004,0.013,0.002,24.4,8.4,10
27/10/2010,16:00,87,3.0,23.1,1.0,24.9,62.4,0.0,193,1011,0.008,0.006,0.014,0.002,18.0,1.9,9
27/10/2010,17:00,115,2.6,26.1,0.9,24.3,62.7,0.0,18,1011,0.013,0.010,0.022,0.002,10.7,1.5,9
27/10/2010,18:00,76,2.6,12.7,0.9,23.8,68.6,0.0,0,1012,0.005,0.005,0.010,0.001,16.5,7.3,8
27/10/2010,19:00,80,2.7,17.1,0.9,23.7,74.1,0.0,0,1013,0.001,0.002,0.003,0.001,16.0,6.7,9
27/10/2010,20:00,84,2.4,13.4,0.9,23.6,75.8,0.0,0,1013,0.001,0.002,0.003,0.001,13.2,2.5,9
27/10/2010,21:00,73,2.5,12.1,0.7,23.4,76.1,0.0,0,1014,0.000,0.000,0.000,0.001,14.8,2.3,9
27/10/2010,22:00,99,1.8,41.3,0.9,23.3,77.5,0.0,0,1013,0.000,0.000,0.000,0.001,19.7,6.5,20
27/10/2010,23:00,180,1.9,11.6,0.5,22.1,78.0,0.0,0,1013,0.001,0.005,0.006,0.001,23.8,14.7,47
28/10/2010,00:00,187,1.5,12.9,0.6,21.5,79.4,0.0,0,1012,,,,,17.6,12.1,
28/10/2010,01:00,180,1.6,13.5,0.5,21.4,81.2,0.0,0,1012,0.000,0.003,0.003,0.001,5.5,0.4,14
28/10/2010,02:00,178,1.5,14.5,0.5,21.2,82.5,0.0,0,1011,0.000,0.000,0.000,0.001,11.5,5.1,11
28/10/2010,03:00,180,1.4,12.9,0.4,20.8,83.5,0.0,0,1011,0.000,0.001,0.001,0.001,9.7,5.0,10
28/10/2010,04:00,182,1.5,13.2,0.4,20.7,83.5,0.0,0,1011,0.001,0.002,0.002,0.001,17.3,12.3,9
28/10/2010,05:00,193,1.3,17.2,0.6,20.8,83.5,0.1,35,1012,0.004,0.005,0.009,0.001,6.6,0.3,10
28/10/2010,06:00,173,2.1,21.6,1.0,22.1,77.8,0.0,236,1013,0.007,0.006,0.012,0.001,17.1,9.5,12
28/10/2010,07:00,158,2.2,24.9,1.0,23.3,70.5,0.0,497,1013,0.008,0.006,0.014,0.003,10.5,2.1,11
28/10/2010,08:00,123,2.0,23.4,0.9,24.6,63.4,0.0,731,1013,0.007,0.005,0.012,0.015,10.5,1.1,14
28/10/2010,09:00,117,2.3,19.7,0.9,25.5,58.3,0.0,886,1013,0.004,0.003,0.006,0.007,,,11
28/10/2010,10:00,81,3.1,26.3,1.3,26.2,55.3,0.0,991,1013,0.007,0.005,0.012,0.004,18.6,6.2,12
28/10/2010,11:00,61,3.5,15.4,1.3,25.6,61.8,0.0,1037,1013,0.002,0.002,0.004,0.002,18.1,6.4,10
28/10/2010,12:00,61,3.4,17.3,1.3,25.5,60.0,0.0,1010,1012,0.006,0.003,0.009,0.001,15.9,8.4,9
28/10/2010,13:00,69,3.6,15.6,1.3,25.8,54.5,0.0,912,1012,0.003,0.002,0.005,0.001,8.0,3.3,8
28/10/2010,14:00,79,4.4,13.4,1.3,25.9,53.0,0.0,749,1011,0.003,0.004,0.006,0.002,17.8,5.1,11
28/10/2010,15:00,87,4.8,12.4,1.3,25.4,58.4,0.0,435,1011,0.006,0.004,0.010,0.001,19.3,-0.6,10
28/10/2010,16:00,87,4.4,12.6,1.4,24.7,65.6,0.0,250,1011,0.020,0.008,0.028,0.007,34.6,9.7,11
28/10/2010,17:00,100,4.1,12.6,1.5,24.3,68.2,0.0,56,1012,0.026,0.013,0.039,0.013,24.5,8.0,12
28/10/2010,18:00,99,4.1,13.2,1.3,24.0,70.3,0.0,1,1012,0.020,0.012,0.032,0.010,20.9,6.0,12
28/10/2010,19:00,119,4.9,10.2,1.4,23.6,68.1,0.0,0,1013,0.002,0.001,0.003,0.002,10.8,-1.9,11
28/10/2010,20:00,130,3.4,17.6,1.5,23.1,69.1,0.0,0,1013,0.002,0.003,0.005,0.001,13.4,3.8,19
28/10/2010,21:00,142,3.1,12.3,1.1,22.5,69.6,0.0,0,1014,0.010,0.006,0.016,0.001,21.0,12.1,10
28/10/2010,22:00,142,2.4,16.0,0.9,22.0,70.8,0.0,0,1014,0.004,0.005,0.009,0.005,13.4,5.4,9
28/10/2010,23:00,163,2.0,14.6,0.7,21.2,74.2,0.0,0,1014,0.000,0.002,0.002,0.005,8.0,0.9,8
29/10/2010,00:00,164,1.8,17.9,0.7,20.6,76.9,0.0,0,1014,,,,,11.1,4.9,
29/10/2010,01:00,181,1.6,15.0,0.6,20.3,78.1,0.0,0,1013,0.000,0.002,0.002,0.001,4.3,-2.1,10
29/10/2010,02:00,175,2.0,13.6,0.6,20.0,79.5,0.0,0,1013,0.000,0.001,0.001,0.001,3.9,-1.9,11
29/10/2010,03:00,180,2.0,13.7,0.6,20.0,79.4,0.0,0,1013,0.000,0.001,0.001,0.001,11.1,4.4,9
29/10/2010,04:00,177,1.9,14.3,0.6,19.9,80.2,0.0,0,1013,0.000,0.001,0.001,0.001,9.9,2.6,9
29/10/2010,05:00,173,2.3,14.0,0.7,20.1,79.5,0.0,36,1014,0.004,0.007,0.011,0.001,11.7,2.7,10
29/10/2010,06:00,167,2.8,15.0,1.0,21.2,75.0,0.0,235,1015,0.007,0.007,0.014,0.000,15.8,5.8,11
29/10/2010,07:00,149,3.4,19.4,1.2,22.7,68.6,0.0,486,1015,0.008,0.006,0.013,0.003,16.6,5.8,13
29/10/2010,08:00,128,3.9,15.1,1.3,23.9,60.1,0.0,722,1015,0.008,0.006,0.014,0.005,20.4,4.5,13
29/10/2010,09:00,117,4.2,14.5,1.4,24.7,57.0,0.0,880,1015,0.006,0.004,0.010,0.002,14.6,1.2,13
29/10/2010,10:00,107,4.4,14.0,1.2,25.5,52.8,0.0,994,1015,0.035,0.012,0.047,0.015,23.3,7.5,15
29/10/2010,11:00,92,5.0,14.3,1.5,26.1,48.2,0.0,1041,1014,0.031,0.014,0.044,0.019,,,14
29/10/2010,12:00,89,5.6,10.7,1.7,26.3,45.9,0.0,1014,1014,0.011,0.008,0.019,0.005,,,15
29/10/2010,13:00,91,5.6,11.8,1.6,25.8,49.3,0.0,721,1013,0.018,0.010,0.028,0.009,60.6,16.0,16
29/10/2010,14:00,89,5.3,10.3,1.6,25.2,55.3,0.0,555,1013,0.008,0.007,0.015,0.004,60.0,20.5,15
29/10/2010,15:00,90,5.5,11.2,1.6,25.1,56.4,0.0,529,1013,0.009,0.005,0.013,0.002,40.1,6.2,15
29/10/2010,16:00,94,5.3,11.4,1.4,24.7,58.6,0.0,297,1013,0.023,0.012,0.035,0.011,43.4,12.1,15
29/10/2010,17:00,104,4.6,14.1,1.3,24.3,60.2,0.0,71,1013,0.026,0.016,0.041,0.014,37.9,8.3,16
29/10/2010,18:00,115,4.6,10.5,1.3,23.7,59.3,0.0,1,1014,0.004,0.004,0.008,0.002,25.4,7.0,14
29/10/2010,19:00,120,4.3,11.0,1.3,23.4,61.2,0.0,0,1014,0.002,0.001,0.002,0.001,19.1,6.8,15
29/10/2010,20:00,130,3.0,13.4,1.1,22.8,65.4,0.0,0,1015,0.002,0.004,0.006,0.001,20.3,7.2,19
29/10/2010,21:00,141,2.6,13.7,0.9,22.1,66.9,0.0,0,1015,0.003,0.007,0.009,0.002,24.1,11.8,12
29/10/2010,22:00,132,2.9,13.3,1.1,21.9,70.0,0.0,0,1015,0.002,0.003,0.005,0.001,23.6,11.2,14
29/10/2010,23:00,128,3.4,15.0,1.3,22.0,71.7,0.0,0,1015,0.002,0.002,0.004,0.001,18.9,5.9,14
30/10/2010,00:00,174,2.0,16.6,0.7,20.5,74.8,0.0,0,1014,,,,,17.3,5.2,
30/10/2010,01:00,183,2.0,13.4,0.6,20.1,74.4,0.0,0,1014,0.000,0.000,0.000,0.002,9.7,1.2,13
30/10/2010,02:00,183,2.0,12.5,0.6,20.1,75.0,0.0,0,1013,0.000,0.000,0.000,0.001,12.9,3.6,12
30/10/2010,03:00,180,2.0,11.4,0.6,19.9,76.3,0.0,0,1013,0.000,0.000,0.000,0.001,13.1,4.3,12
30/10/2010,04:00,180,1.8,12.6,0.5,19.7,77.4,0.0,0,1013,0.000,0.002,0.002,0.001,12.4,3.6,11
30/10/2010,05:00,176,2.1,12.2,0.6,19.8,77.3,0.0,38,1014,0.003,0.007,0.009,0.001,12.3,2.5,12
30/10/2010,06:00,160,2.9,15.0,0.9,21.0,73.5,0.0,238,1015,0.002,0.003,0.005,0.002,18.1,6.9,13
30/10/2010,07:00,148,2.9,21.5,1.1,22.8,67.2,0.0,493,1015,0.004,0.003,0.006,0.010,19.8,7.9,15
30/10/2010,08:00,123,4.0,13.0,1.1,24.0,62.0,0.0,723,1015,0.005,0.004,0.008,0.002,29.5,13.3,15
30/10/2010,09:00,122,4.1,14.1,1.4,24.6,58.7,0.0,912,1015,0.004,0.003,0.007,0.001,,,14
30/10/2010,10:00,114,4.4,15.9,1.4,25.3,53.3,0.0,1008,1015,0.009,0.007,0.016,0.004,,,15
30/10/2010,11:00,111,3.9,19.2,1.3,25.7,53.5,0.0,1052,1014,0.019,0.010,0.029,0.009,,,16
30/10/2010,12:00,98,4.2,23.0,1.4,26.0,50.6,0.0,1023,1013,0.024,0.012,0.035,0.015,16.1,-0.5,16
30/10/2010,13:00,76,5.1,13.4,1.5,25.9,51.4,0.0,933,1013,0.001,0.002,0.003,0.002,41.2,14.9,15
30/10/2010,14:00,83,5.6,11.3,1.7,25.8,50.7,0.0,772,1012,0.002,0.001,0.003,0.001,,,15
30/10/2010,15:00,82,6.0,11.6,1.8,25.2,54.3,0.0,550,1012,0.001,0.001,0.002,0.001,,,16
30/10/2010,16:00,93,5.4,12.4,1.5,24.6,59.3,0.0,282,1012,0.015,0.010,0.025,0.009,38.3,3.5,15
30/10/2010,17:00,88,4.9,9.4,1.4,23.8,64.5,0.0,50,1012,0.007,0.005,0.012,0.003,37.1,9.1,14
30/10/2010,18:00,107,4.8,12.3,1.3,23.5,63.3,0.0,1,1013,0.015,0.009,0.023,0.008,25.7,1.1,14
30/10/2010,19:00,118,4.5,10.8,1.4,23.1,60.8,0.0,0,1013,0.001,0.000,0.001,0.002,19.6,3.7,12
30/10/2010,20:00,124,4.3,10.4,1.3,22.9,58.4,0.0,0,1014,0.000,0.000,0.000,0.001,18.9,7.0,10
30/10/2010,21:00,132,3.1,17.3,1.2,22.4,62.1,0.0,0,1014,0.001,0.001,0.002,0.001,23.7,11.3,13
30/10/2010,22:00,172,2.0,13.8,0.6,21.0,67.5,0.0,0,1014,0.000,0.001,0.001,0.004,17.5,4.6,18
30/10/2010,23:00,168,1.5,16.9,0.6,20.2,68.9,0.0,0,1014,0.000,0.002,0.002,0.001,10.2,-0.5,13
31/10/2010,00:00,167,1.8,17.9,0.7,19.8,70.2,0.0,0,1013,,,,,13.3,4.3,
31/10/2010,01:00,162,2.1,14.0,0.7,19.4,72.6,0.0,0,1012,0.000,0.001,0.001,0.001,,,12
31/10/2010,02:00,157,1.8,16.6,0.7,18.7,76.9,0.0,0,1011,0.000,0.001,0.001,0.001,,,11
31/10/2010,03:00,179,1.6,18.5,0.6,18.5,78.3,0.0,0,1011,0.000,0.000,0.000,0.001,10.2,2.2,11
31/10/2010,04:00,184,1.7,14.0,0.6,18.6,77.1,0.0,0,1012,0.000,0.000,0.000,0.001,8.8,0.9,10
31/10/2010,05:00,204,1.8,21.9,0.7,19.3,74.4,0.0,37,1013,0.000,0.000,0.000,0.001,10.8,3.6,9
31/10/2010,06:00,176,2.2,15.6,0.9,20.3,72.0,0.0,134,1013,0.000,0.001,0.001,0.001,10.9,2.7,10
31/10/2010,07:00,167,2.6,18.3,1.0,21.5,67.9,0.0,266,1013,0.001,0.000,0.001,0.001,16.0,6.1,10
31/10/2010,08:00,159,2.4,23.2,1.0,22.5,66.5,0.0,402,1014,0.001,0.001,0.002,0.004,18.5,5.4,11
31/10/2010,09:00,127,3.3,19.3,1.3,23.8,62.3,0.0,715,1014,0.002,0.001,0.003,0.002,18.7,5.5,10
31/10/2010,10:00,123,3.8,18.5,1.2,24.1,62.1,0.0,805,1013,0.002,0.002,0.004,0.001,15.2,1.6,11
31/10/2010,11:00,114,3.2,18.0,1.2,24.5,61.8,0.0,703,1013,0.009,0.004,0.013,0.003,15.2,1.4,11
31/10/2010,12:00,85,2.9,22.6,1.1,25.2,59.2,0.0,511,1013,0.015,0.007,0.022,0.008,29.0,11.8,11
31/10/2010,13:00,72,3.1,16.5,1.1,24.9,62.0,0.0,527,1012,0.002,0.001,0.003,0.002,,,12
31/10/2010,14:00,80,3.1,13.5,1.0,24.9,62.4,0.0,404,1011,0.002,0.002,0.004,0.001,28.7,4.1,10
31/10/2010,15:00,87,3.0,14.2,1.1,24.6,65.7,0.0,305,1011,0.004,0.004,0.008,0.002,12.7,-1.6,9
31/10/2010,16:00,93,3.0,18.3,1.0,24.4,66.4,0.0,190,1011,0.028,0.011,0.038,0.012,18.8,6.0,11
31/10/2010,17:00,103,2.9,15.5,0.9,23.9,69.5,0.0,44,1011,0.011,0.008,0.018,0.007,15.4,3.7,11
31/10/2010,18:00,122,3.5,14.7,1.2,23.4,72.5,0.0,1,1012,0.005,0.005,0.009,0.003,16.6,3.0,12
31/10/2010,19:00,128,3.4,10.3,0.9,23.1,73.2,0.0,0,1012,0.004,0.002,0.005,0.001,20.5,9.6,10
31/10/2010,20:00,132,3.0,11.0,0.9,23.0,75.5,0.0,0,1013,0.000,0.000,0.000,0.001,18.8,9.1,10
31/10/2010,21:00,150,2.3,16.3,0.8,22.5,76.3,0.0,0,1013,0.000,0.001,0.001,0.001,8.7,-0.9,12
31/10/2010,22:00,168,2.1,13.4,0.7,21.8,75.0,0.0,0,1013,0.000,0.001,0.001,0.004,15.0,6.1,14
31/10/2010,23:00,171,1.9,11.9,0.5,21.3,76.8,0.0,0,1012,0.000,0.001,0.001,0.005,17.9,9.4,14
01/11/2010,00:00,179,1.7,14.8,0.6,20.6,78.7,0.0,0,1012,,,,,16.0,7.9,
01/11/2010,01:00,172,1.6,16.7,0.6,20.4,79.4,0.0,0,1011,0.000,0.000,0.000,0.002,,,11
01/11/2010,02:00,176,1.1,19.7,0.5,20.2,80.5,0.0,0,1011,0.000,0.003,0.003,0.001,7.2,-0.1,11
01/11/2010,03:00,193,1.3,17.4,0.6,20.1,80.9,0.0,0,1011,0.000,0.003,0.003,0.001,4.6,-2.4,10
01/11/2010,04:00,175,1.7,16.4,0.7,20.5,79.2,0.0,0,1011,0.000,0.000,0.000,0.001,6.4,-1.4,9
01/11/2010,05:00,172,2.4,15.9,1.0,20.7,77.8,0.0,24,1011,0.003,0.005,0.008,0.001,14.6,7.2,9
01/11/2010,06:00,163,2.7,16.6,1.0,21.3,76.5,0.0,116,1011,0.007,0.008,0.014,0.001,8.3,-0.7,10
01/11/2010,07:00,171,2.4,21.5,1.0,22.2,73.7,0.0,204,1012,0.005,0.005,0.010,0.004,18.9,9.5,11
01/11/2010,08:00,156,2.3,23.8,0.9,23.0,70.6,0.0,303,1012,0.010,0.009,0.019,0.003,17.5,6.3,14
01/11/2010,09:00,134,2.7,16.2,0.9,23.8,66.4,0.0,301,1012,0.008,0.007,0.014,0.007,14.6,3.7,13
01/11/2010,10:00,136,2.0,24.7,0.8,24.5,64.6,0.0,447,1012,0.007,0.007,0.013,0.011,13.3,2.0,16
01/11/2010,11:00,122,2.6,16.1,0.9,24.9,63.6,0.0,378,1011,0.007,0.005,0.012,0.003,15.4,4.8,10
01/11/2010,12:00,82,2.2,23.2,1.0,25.1,64.5,0.0,317,1010,0.009,0.006,0.015,0.003,17.7,7.8,12
01/11/2010,13:00,72,2.1,20.8,0.9,23.8,75.6,1.9,106,1010,0.005,0.005,0.010,0.002,17.3,4.6,11
01/11/2010,14:00,72,3.3,0.1,0.0,22.2,86.0,3.8,112,1010,0.005,0.003,0.008,0.001,23.1,12.3,9
01/11/2010,15:00,85,2.8,16.7,1.0,21.6,89.6,1.9,107,1010,0.010,0.005,0.015,0.001,13.0,6.7,9
01/11/2010,16:00,133,2.0,18.7,0.8,21.7,89.5,0.7,34,1010,0.014,0.010,0.024,0.001,12.9,5.7,10
01/11/2010,17:00,182,1.2,47.0,0.8,21.1,90.2,14.1,5,1011,0.007,0.010,0.016,0.001,3.2,-0.7,10
01/11/2010,18:00,138,1.5,33.1,1.0,21.1,90.6,0.1,0,1011,0.003,0.004,0.007,0.001,9.1,7.3,8
01/11/2010,19:00,96,1.1,55.4,1.0,21.3,89.4,0.2,0,1011,0.001,0.002,0.003,0.001,8.5,3.6,8
01/11/2010,20:00,52,0.7,127.7,0.9,21.7,87.8,0.0,0,1012,0.000,0.001,0.001,0.001,11.9,6.4,6
01/11/2010,21:00,234,1.2,26.0,0.6,21.4,89.1,0.0,0,1012,0.000,0.004,0.004,0.000,2.0,-1.4,9
01/11/2010,22:00,236,1.6,14.8,0.6,20.8,90.2,0.0,0,1012,0.000,0.000,0.000,0.001,15.0,10.8,10
01/11/2010,23:00,231,1.7,12.3,0.5,20.6,90.6,0.0,0,1012,0.000,0.000,0.000,0.001,9.4,5.5,11
02/11/2010,00:00,235,1.5,12.8,0.7,20.4,90.6,0.0,0,1011,,,,,5.2,2.0,
02/11/2010,01:00,235,1.7,11.8,0.5,20.2,90.8,0.0,0,1011,0.000,0.000,0.000,0.001,2.8,-0.1,8
02/11/2010,02:00,219,1.5,13.1,0.6,20.0,88.4,0.0,0,1011,0.000,0.000,0.000,0.001,3.9,1.7,10
02/11/2010,03:00,229,1.7,11.9,0.5,19.8,80.9,0.0,0,1010,0.000,0.000,0.000,0.001,7.8,5.2,26
02/11/2010,04:00,228,1.8,11.0,0.6,19.3,75.3,0.0,0,1011,0.000,0.000,0.000,0.001,11.7,7.4,11
02/11/2010,05:00,228,2.1,13.4,0.8,18.8,75.5,0.0,34,1012,0.004,0.002,0.006,0.001,10.5,6.0,10
02/11/2010,06:00,221,1.9,15.4,0.8,20.0,72.7,0.0,233,1012,0.006,0.004,0.010,0.001,10.4,5.7,12
02/11/2010,07:00,226,1.9,14.6,0.7,21.6,67.6,0.0,367,1013,0.006,0.004,0.010,0.001,9.7,4.1,13
02/11/2010,08:00,213,1.8,24.3,0.9,23.6,57.6,0.0,673,1013,0.005,0.004,0.009,0.001,8.0,3.3,13
02/11/2010,09:00,201,1.2,55.0,0.8,25.3,50.5,0.0,875,1013,0.002,0.003,0.005,0.001,6.0,2.4,12
02/11/2010,10:00,63,1.3,57.8,1.0,26.0,52.3,0.0,950,1013,0.003,0.004,0.006,0.002,11.6,5.0,14
02/11/2010,11:00,44,2.2,20.0,0.8,25.8,51.6,0.0,846,1012,0.003,0.004,0.006,0.001,15.0,7.6,13
02/11/2010,12:00,42,2.6,18.2,0.9,26.2,52.4,0.0,791,1012,0.002,0.003,0.005,0.003,12.0,8.5,13
02/11/2010,13:00,46,2.3,21.2,0.9,26.4,53.0,0.0,753,1011,0.002,0.003,0.005,0.003,10.7,6.3,13
02/11/2010,14:00,40,2.4,20.0,1.0,26.4,55.3,0.0,725,1010,0.002,0.003,0.004,0.002,17.9,12.7,12
02/11/2010,15:00,41,2.6,21.2,1.0,25.7,60.9,0.0,532,1010,0.002,0.002,0.004,0.001,19.6,11.8,11
02/11/2010,16:00,27,2.7,17.3,1.1,25.0,67.3,0.0,258,1011,0.002,0.003,0.005,0.001,11.0,4.5,11
02/11/2010,17:00,32,2.6,16.9,1.0,24.1,72.0,0.0,64,1011,0.001,0.002,0.002,0.001,13.2,6.3,11
02/11/2010,18:00,38,2.0,18.7,0.8,23.7,75.3,0.0,2,1012,0.000,0.002,0.002,0.001,8.7,1.8,11
02/11/2010,19:00,34,1.3,21.8,0.6,23.5,76.5,0.0,0,1013,0.000,0.002,0.002,0.000,9.0,1.5,12
02/11/2010,20:00,272,0.7,51.8,0.6,23.0,78.7,0.0,0,1013,0.000,0.006,0.006,0.000,6.8,0.2,13
02/11/2010,21:00,230,1.0,22.1,0.6,22.6,80.8,0.0,0,1013,0.000,0.005,0.005,0.001,11.1,3.9,14
02/11/2010,22:00,206,0.7,25.2,0.3,22.4,81.4,0.0,0,1013,0.000,0.005,0.005,0.001,15.2,7.9,14
02/11/2010,23:00,222,1.2,16.1,0.5,22.4,81.2,0.0,0,1013,0.000,0.002,0.002,0.001,13.6,6.5,13
03/11/2010,00:00,227,1.1,15.7,0.4,22.5,80.5,0.0,0,1013,,,,,11.0,3.6,
03/11/2010,01:00,215,1.6,15.2,0.7,21.7,71.9,0.0,0,1012,0.000,0.000,0.000,0.001,14.7,9.5,10
03/11/2010,02:00,216,1.2,13.5,0.5,21.2,52.9,0.0,0,1012,0.000,0.000,0.000,0.001,6.6,0.8,7
03/11/2010,03:00,210,1.2,14.6,0.5,20.5,46.9,0.0,0,1013,0.000,0.000,0.000,0.001,11.9,7.0,5
03/11/2010,04:00,225,1.0,11.4,0.3,19.7,46.5,0.0,0,1013,0.001,0.002,0.003,0.001,5.2,1.3,5
03/11/2010,05:00,228,0.9,17.6,0.3,19.4,48.0,0.0,39,1014,0.014,0.011,0.025,0.001,3.7,-0.7,7
03/11/2010,06:00,172,1.1,32.2,0.7,20.9,44.2,0.0,246,1015,0.013,0.010,0.023,0.001,6.8,1.5,8
